Country;Admin1;Admin2;ISO3;Admin2 Pcode;Admin1 Pcode;Month;Year;Events;Fatalities
Myanmar;Bago-East;Bago;MMR;MMR007D001;MMR007;December;2022;9;5
Myanmar;Chin;Hakha;MMR;MMR004D003;MMR004;December;2022;0;0
Myanmar;Kachin;Mohnyin;MMR;MMR001D002;MMR001;December;2022;18;53
Myanmar;Kachin;Puta-O;MMR;MMR001D004;MMR001;December;2022;0;0
Myanmar;Kayin;Hpa-An;MMR;MMR003D001;MMR003;December;2022;2;0
Myanmar;Kayin;Myawaddy;MMR;MMR003D002;MMR003;December;2022;0;0
Myanmar;Mandalay;Mandalay;MMR;MMR010D001;MMR010;December;2022;18;12
Myanmar;Mandalay;Meiktila;MMR;MMR010D007;MMR010;December;2022;3;3
Myanmar;Sagaing;Kawlin;MMR;MMR005D011;MMR005;December;2022;10;20
Myanmar;Sagaing;Naga Self-Administered Zone;MMR;NA;NA;December;2022;0;0
Myanmar;Shan-South;Langkho;MMR;MMR014D003;MMR014;December;2022;0;0
Myanmar;Shan-South;Loilen;MMR;MMR014D002;MMR014;December;2022;1;0
Myanmar;Chin;Falam;MMR;MMR004D001;MMR004;December;2022;1;3
Myanmar;Kayin;Hpapun;MMR;MMR003D004;MMR003;December;2022;12;5
Myanmar;Mandalay;Nyaung-U;MMR;MMR010D005;MMR010;December;2022;4;7
Myanmar;Mon;Thaton;MMR;MMR011D002;MMR011;December;2022;17;29
Myanmar;Rakhine;Sittwe;MMR;MMR012D001;MMR012;December;2022;0;0
Myanmar;Sagaing;Mawlaik;MMR;MMR005D007;MMR005;December;2022;12;16
Myanmar;Sagaing;Monywa;MMR;MMR005D003;MMR005;December;2022;57;92
Myanmar;Sagaing;Yinmarbin;MMR;MMR005D009;MMR005;December;2022;41;109
Myanmar;Shan-East;Tachileik;MMR;MMR016D003;MMR016;December;2022;0;0
Myanmar;Tanintharyi;Kawthoung;MMR;MMR006D003;MMR006;December;2022;3;3
Myanmar;Yangon;Yangon-West;MMR;MMR013D004;MMR013;December;2022;9;2
Myanmar;Ayeyarwady;Hinthada;MMR;MMR017D002;MMR017;December;2022;0;0
Myanmar;Bago-West;Thayarwady;MMR;MMR008D002;MMR008;December;2022;5;3
Myanmar;Kayah;Bawlake;MMR;MMR002D002;MMR002;December;2022;1;11
Myanmar;Mandalay;Pyinoolwin;MMR;MMR010D002;MMR010;December;2022;26;42
Myanmar;Mandalay;Yamethin;MMR;MMR010D006;MMR010;December;2022;0;0
Myanmar;Mon;Mawlamyine;MMR;MMR011D001;MMR011;December;2022;16;35
Myanmar;Nay Pyi Taw;Det Khi Na;MMR;MMR018D002;MMR018;December;2022;2;0
Myanmar;Sagaing;Kanbalu;MMR;MMR005D010;MMR005;December;2022;26;15
Myanmar;Shan-North;Lashio;MMR;MMR015D001;MMR015;December;2022;3;5
Myanmar;Shan-South;Danu Self-Administered Zone;MMR;NA;NA;December;2022;1;0
Myanmar;Tanintharyi;Myeik;MMR;MMR006D002;MMR006;December;2022;31;59
Myanmar;Ayeyarwady;Myaungmya;MMR;MMR017D003;MMR017;January;2023;0;0
Myanmar;Chin;Matupi;MMR;MMR004D004;MMR004;January;2023;7;23
Myanmar;Magway;Magway;MMR;MMR009D001;MMR009;January;2023;10;14
Myanmar;Magway;Minbu;MMR;MMR009D002;MMR009;January;2023;5;7
Myanmar;Sagaing;Hkamti;MMR;MMR005D008;MMR005;January;2023;4;3
Myanmar;Sagaing;Katha;MMR;MMR005D004;MMR005;January;2023;33;69
Myanmar;Sagaing;Shwebo;MMR;MMR005D002;MMR005;January;2023;70;168
Myanmar;Sagaing;Tamu;MMR;MMR005D006;MMR005;January;2023;2;4
Myanmar;Shan-North;Kyaukme;MMR;NA;NA;January;2023;2;0
Myanmar;Shan-North;Matman;MMR;MMR015D007;MMR015;January;2023;0;0
Myanmar;Shan-North;Pa Laung Self-Administered Zone;MMR;NA;NA;January;2023;0;0
Myanmar;Yangon;Yangon-East;MMR;MMR013D002;MMR013;January;2023;10;3
Myanmar;Ayeyarwady;Pathein;MMR;MMR017D001;MMR017;January;2023;3;1
Myanmar;Ayeyarwady;Pyapon;MMR;MMR017D006;MMR017;January;2023;0;0
Myanmar;Bago-East;Taungoo;MMR;MMR007D002;MMR007;January;2023;39;105
Myanmar;Kayah;Loikaw;MMR;MMR002D001;MMR002;January;2023;28;22
Myanmar;Kayin;Kawkareik;MMR;MMR003D003;MMR003;January;2023;44;179
Myanmar;Magway;Thayet;MMR;MMR009D003;MMR009;January;2023;11;1
Myanmar;Mandalay;Kyaukse;MMR;MMR010D003;MMR010;January;2023;4;4
Myanmar;Rakhine;Kyaukpyu;MMR;MMR012D003;MMR012;January;2023;0;0
Myanmar;Shan-East;Monghsat;MMR;MMR016D002;MMR016;January;2023;0;0
Myanmar;Shan-South;Pa-O Self-Administered Zone;MMR;NA;NA;January;2023;3;1
Myanmar;Shan-South;Taunggyi;MMR;MMR014D001;MMR014;January;2023;12;19
Myanmar;Tanintharyi;Dawei;MMR;MMR006D001;MMR006;January;2023;29;41
Myanmar;Yangon;Yangon-North;MMR;MMR013D001;MMR013;January;2023;9;1
Myanmar;Bago-West;Pyay;MMR;MMR008D001;MMR008;January;2023;5;7
Myanmar;Chin;Mindat;MMR;MMR004D002;MMR004;January;2023;12;3
Myanmar;Kachin;Bhamo;MMR;MMR001D003;MMR001;January;2023;3;0
Myanmar;Kachin;Myitkyina;MMR;MMR001D001;MMR001;January;2023;9;7
Myanmar;Magway;Gangaw;MMR;MMR009D005;MMR009;January;2023;9;19
Myanmar;Nay Pyi Taw;Oke Ta Ra;MMR;MMR018D001;MMR018;January;2023;0;0
Myanmar;Rakhine;Thandwe;MMR;MMR012D004;MMR012;January;2023;0;0
Myanmar;Shan-East;Kengtung;MMR;MMR016D001;MMR016;January;2023;0;0
Myanmar;Shan-North;Mongmit;MMR;MMR015D008;MMR015;January;2023;0;0
Myanmar;Yangon;Yangon-South;MMR;MMR013D003;MMR013;January;2023;1;1
Myanmar;Ayeyarwady;Labutta;MMR;MMR017D004;MMR017;January;2023;0;0
Myanmar;Ayeyarwady;Maubin;MMR;MMR017D005;MMR017;January;2023;0;0
Myanmar;Magway;Pakokku;MMR;MMR009D004;MMR009;January;2023;77;149
Myanmar;Mandalay;Myingyan;MMR;MMR010D004;MMR010;January;2023;26;58
Myanmar;Rakhine;Maungdaw;MMR;MMR012D002;MMR012;January;2023;2;3
Myanmar;Rakhine;Mrauk-U;MMR;MMR012D005;MMR012;January;2023;4;6
Myanmar;Shan-North;Hopang;MMR;MMR015D006;MMR015;January;2023;0;0
Myanmar;Shan-North;Kokang Self-Administered Zone;MMR;MMR015D221;MMR015;January;2023;0;0
Myanmar;Shan-North;Muse;MMR;MMR015D002;MMR015;January;2023;5;0
Myanmar;Sagaing;Kale;MMR;MMR005D005;MMR005;January;2023;10;33
Myanmar;Sagaing;Sagaing;MMR;MMR005D001;MMR005;January;2023;48;123
Myanmar;Bago-East;Bago;MMR;MMR007D001;MMR007;January;2023;13;8
Myanmar;Chin;Hakha;MMR;MMR004D003;MMR004;January;2023;6;8
Myanmar;Kachin;Mohnyin;MMR;MMR001D002;MMR001;January;2023;28;21
Myanmar;Kachin;Puta-O;MMR;MMR001D004;MMR001;January;2023;1;7
Myanmar;Kayin;Hpa-An;MMR;MMR003D001;MMR003;January;2023;13;12
Myanmar;Kayin;Myawaddy;MMR;MMR003D002;MMR003;January;2023;2;4
Myanmar;Mandalay;Mandalay;MMR;MMR010D001;MMR010;January;2023;23;8
Myanmar;Mandalay;Meiktila;MMR;MMR010D007;MMR010;January;2023;0;0
Myanmar;Sagaing;Kawlin;MMR;MMR005D011;MMR005;January;2023;11;18
Myanmar;Sagaing;Naga Self-Administered Zone;MMR;NA;NA;January;2023;0;0
Myanmar;Shan-South;Langkho;MMR;MMR014D003;MMR014;January;2023;0;0
Myanmar;Shan-South;Loilen;MMR;MMR014D002;MMR014;January;2023;0;0
Myanmar;Chin;Falam;MMR;MMR004D001;MMR004;January;2023;4;5
Myanmar;Kayin;Hpapun;MMR;MMR003D004;MMR003;January;2023;4;28
Myanmar;Mandalay;Nyaung-U;MMR;MMR010D005;MMR010;January;2023;1;1
Myanmar;Mon;Thaton;MMR;MMR011D002;MMR011;January;2023;28;40
Myanmar;Rakhine;Sittwe;MMR;MMR012D001;MMR012;January;2023;2;3
Myanmar;Sagaing;Mawlaik;MMR;MMR005D007;MMR005;January;2023;1;1
Myanmar;Sagaing;Monywa;MMR;MMR005D003;MMR005;January;2023;45;82
Myanmar;Sagaing;Yinmarbin;MMR;MMR005D009;MMR005;January;2023;55;151
Myanmar;Shan-East;Tachileik;MMR;MMR016D003;MMR016;January;2023;0;0
Myanmar;Tanintharyi;Kawthoung;MMR;MMR006D003;MMR006;January;2023;5;11
Myanmar;Yangon;Yangon-West;MMR;MMR013D004;MMR013;January;2023;4;3
Myanmar;Ayeyarwady;Hinthada;MMR;MMR017D002;MMR017;January;2023;2;1
Myanmar;Bago-West;Thayarwady;MMR;MMR008D002;MMR008;January;2023;14;15
Myanmar;Kayah;Bawlake;MMR;MMR002D002;MMR002;January;2023;2;7
Myanmar;Mandalay;Pyinoolwin;MMR;MMR010D002;MMR010;January;2023;38;41
Myanmar;Mandalay;Yamethin;MMR;MMR010D006;MMR010;January;2023;1;0
Myanmar;Mon;Mawlamyine;MMR;MMR011D001;MMR011;January;2023;35;35
Myanmar;Nay Pyi Taw;Det Khi Na;MMR;MMR018D002;MMR018;January;2023;1;6
Myanmar;Sagaing;Kanbalu;MMR;MMR005D010;MMR005;January;2023;26;29
Myanmar;Shan-North;Lashio;MMR;MMR015D001;MMR015;January;2023;10;21
Myanmar;Shan-South;Danu Self-Administered Zone;MMR;NA;NA;January;2023;0;0
Myanmar;Tanintharyi;Myeik;MMR;MMR006D002;MMR006;January;2023;46;77
Myanmar;Ayeyarwady;Myaungmya;MMR;MMR017D003;MMR017;February;2023;0;0
Myanmar;Chin;Matupi;MMR;MMR004D004;MMR004;February;2023;4;14
Myanmar;Magway;Magway;MMR;MMR009D001;MMR009;February;2023;9;10
Myanmar;Magway;Minbu;MMR;MMR009D002;MMR009;February;2023;4;21
Myanmar;Sagaing;Hkamti;MMR;MMR005D008;MMR005;February;2023;11;66
Myanmar;Sagaing;Katha;MMR;MMR005D004;MMR005;February;2023;13;31
Myanmar;Sagaing;Shwebo;MMR;MMR005D002;MMR005;February;2023;68;190
Myanmar;Sagaing;Tamu;MMR;MMR005D006;MMR005;February;2023;1;1
Myanmar;Shan-North;Kyaukme;MMR;NA;NA;February;2023;5;45
Myanmar;Shan-North;Matman;MMR;MMR015D007;MMR015;February;2023;0;0
Myanmar;Shan-North;Pa Laung Self-Administered Zone;MMR;NA;NA;February;2023;1;1
Myanmar;Yangon;Yangon-East;MMR;MMR013D002;MMR013;February;2023;9;13
Myanmar;Ayeyarwady;Pathein;MMR;MMR017D001;MMR017;February;2023;1;1
Myanmar;Ayeyarwady;Pyapon;MMR;MMR017D006;MMR017;February;2023;0;0
Myanmar;Bago-East;Taungoo;MMR;MMR007D002;MMR007;February;2023;28;51
Myanmar;Kayah;Loikaw;MMR;MMR002D001;MMR002;February;2023;24;35
Myanmar;Kayin;Kawkareik;MMR;MMR003D003;MMR003;February;2023;13;20
Myanmar;Magway;Thayet;MMR;MMR009D003;MMR009;February;2023;15;21
Myanmar;Mandalay;Kyaukse;MMR;MMR010D003;MMR010;February;2023;9;19
Myanmar;Rakhine;Kyaukpyu;MMR;MMR012D003;MMR012;February;2023;1;0
Myanmar;Shan-East;Monghsat;MMR;MMR016D002;MMR016;February;2023;0;0
Myanmar;Shan-South;Pa-O Self-Administered Zone;MMR;NA;NA;February;2023;10;13
Myanmar;Shan-South;Taunggyi;MMR;MMR014D001;MMR014;February;2023;10;8
Myanmar;Tanintharyi;Dawei;MMR;MMR006D001;MMR006;February;2023;30;51
Myanmar;Yangon;Yangon-North;MMR;MMR013D001;MMR013;February;2023;8;12
Myanmar;Bago-West;Pyay;MMR;MMR008D001;MMR008;February;2023;4;3
Myanmar;Chin;Mindat;MMR;MMR004D002;MMR004;February;2023;3;5
Myanmar;Kachin;Bhamo;MMR;MMR001D003;MMR001;February;2023;9;12
Myanmar;Kachin;Myitkyina;MMR;MMR001D001;MMR001;February;2023;10;1
Myanmar;Magway;Gangaw;MMR;MMR009D005;MMR009;February;2023;15;43
Myanmar;Nay Pyi Taw;Oke Ta Ra;MMR;MMR018D001;MMR018;February;2023;1;0
Myanmar;Rakhine;Thandwe;MMR;MMR012D004;MMR012;February;2023;1;0
Myanmar;Shan-East;Kengtung;MMR;MMR016D001;MMR016;February;2023;0;0
Myanmar;Shan-North;Mongmit;MMR;MMR015D008;MMR015;February;2023;1;0
Myanmar;Yangon;Yangon-South;MMR;MMR013D003;MMR013;February;2023;4;3
Myanmar;Ayeyarwady;Labutta;MMR;MMR017D004;MMR017;February;2023;1;1
Myanmar;Ayeyarwady;Maubin;MMR;MMR017D005;MMR017;February;2023;1;1
Myanmar;Magway;Pakokku;MMR;MMR009D004;MMR009;February;2023;89;171
Myanmar;Mandalay;Myingyan;MMR;MMR010D004;MMR010;February;2023;19;63
Myanmar;Rakhine;Maungdaw;MMR;MMR012D002;MMR012;February;2023;2;2
Myanmar;Rakhine;Mrauk-U;MMR;MMR012D005;MMR012;February;2023;5;3
Myanmar;Shan-North;Hopang;MMR;MMR015D006;MMR015;February;2023;0;0
Myanmar;Shan-North;Kokang Self-Administered Zone;MMR;MMR015D221;MMR015;February;2023;0;0
Myanmar;Shan-North;Muse;MMR;MMR015D002;MMR015;February;2023;23;2
Myanmar;Sagaing;Kale;MMR;MMR005D005;MMR005;February;2023;20;32
Myanmar;Sagaing;Sagaing;MMR;MMR005D001;MMR005;February;2023;35;84
Myanmar;Bago-East;Bago;MMR;MMR007D001;MMR007;February;2023;16;23
Myanmar;Chin;Hakha;MMR;MMR004D003;MMR004;February;2023;12;11
Myanmar;Kachin;Mohnyin;MMR;MMR001D002;MMR001;February;2023;20;11
Myanmar;Kachin;Puta-O;MMR;MMR001D004;MMR001;February;2023;0;0
Myanmar;Kayin;Hpa-An;MMR;MMR003D001;MMR003;February;2023;13;18
Myanmar;Kayin;Myawaddy;MMR;MMR003D002;MMR003;February;2023;8;3
Myanmar;Mandalay;Mandalay;MMR;MMR010D001;MMR010;February;2023;23;10
Myanmar;Mandalay;Meiktila;MMR;MMR010D007;MMR010;February;2023;0;0
Myanmar;Sagaing;Kawlin;MMR;MMR005D011;MMR005;February;2023;13;40
Myanmar;Sagaing;Naga Self-Administered Zone;MMR;NA;NA;February;2023;0;0
Myanmar;Shan-South;Langkho;MMR;MMR014D003;MMR014;February;2023;1;3
Myanmar;Shan-South;Loilen;MMR;MMR014D002;MMR014;February;2023;0;0
Myanmar;Chin;Falam;MMR;MMR004D001;MMR004;February;2023;1;0
Myanmar;Kayin;Hpapun;MMR;MMR003D004;MMR003;February;2023;5;1
Myanmar;Mandalay;Nyaung-U;MMR;MMR010D005;MMR010;February;2023;2;2
Myanmar;Mon;Thaton;MMR;MMR011D002;MMR011;February;2023;20;33
Myanmar;Rakhine;Sittwe;MMR;MMR012D001;MMR012;February;2023;2;2
Myanmar;Sagaing;Mawlaik;MMR;MMR005D007;MMR005;February;2023;1;1
Myanmar;Sagaing;Monywa;MMR;MMR005D003;MMR005;February;2023;51;108
Myanmar;Sagaing;Yinmarbin;MMR;MMR005D009;MMR005;February;2023;38;60
Myanmar;Shan-East;Tachileik;MMR;MMR016D003;MMR016;February;2023;1;0
Myanmar;Tanintharyi;Kawthoung;MMR;MMR006D003;MMR006;February;2023;9;18
Myanmar;Yangon;Yangon-West;MMR;MMR013D004;MMR013;February;2023;4;1
Myanmar;Ayeyarwady;Hinthada;MMR;MMR017D002;MMR017;February;2023;1;0
Myanmar;Bago-West;Thayarwady;MMR;MMR008D002;MMR008;February;2023;8;3
Myanmar;Kayah;Bawlake;MMR;MMR002D002;MMR002;February;2023;4;26
Myanmar;Mandalay;Pyinoolwin;MMR;MMR010D002;MMR010;February;2023;37;82
Myanmar;Mandalay;Yamethin;MMR;MMR010D006;MMR010;February;2023;0;0
Myanmar;Mon;Mawlamyine;MMR;MMR011D001;MMR011;February;2023;24;24
Myanmar;Nay Pyi Taw;Det Khi Na;MMR;MMR018D002;MMR018;February;2023;3;0
Myanmar;Sagaing;Kanbalu;MMR;MMR005D010;MMR005;February;2023;21;85
Myanmar;Shan-North;Lashio;MMR;MMR015D001;MMR015;February;2023;3;4
Myanmar;Shan-South;Danu Self-Administered Zone;MMR;NA;NA;February;2023;0;0
Myanmar;Tanintharyi;Myeik;MMR;MMR006D002;MMR006;February;2023;24;30
Myanmar;Ayeyarwady;Myaungmya;MMR;MMR017D003;MMR017;March;2023;0;0
Myanmar;Chin;Matupi;MMR;MMR004D004;MMR004;March;2023;12;74
Myanmar;Magway;Magway;MMR;MMR009D001;MMR009;March;2023;3;1
Myanmar;Magway;Minbu;MMR;MMR009D002;MMR009;March;2023;2;0
Myanmar;Sagaing;Hkamti;MMR;MMR005D008;MMR005;March;2023;0;0
Myanmar;Sagaing;Katha;MMR;MMR005D004;MMR005;March;2023;35;75
Myanmar;Sagaing;Shwebo;MMR;MMR005D002;MMR005;March;2023;70;130
Myanmar;Sagaing;Tamu;MMR;MMR005D006;MMR005;March;2023;3;2
Myanmar;Shan-North;Kyaukme;MMR;NA;NA;March;2023;3;0
Myanmar;Shan-North;Matman;MMR;MMR015D007;MMR015;March;2023;0;0
Myanmar;Shan-North;Pa Laung Self-Administered Zone;MMR;NA;NA;March;2023;0;0
Myanmar;Yangon;Yangon-East;MMR;MMR013D002;MMR013;March;2023;11;5
Myanmar;Ayeyarwady;Pathein;MMR;MMR017D001;MMR017;March;2023;3;2
Myanmar;Ayeyarwady;Pyapon;MMR;MMR017D006;MMR017;March;2023;0;0
Myanmar;Bago-East;Taungoo;MMR;MMR007D002;MMR007;March;2023;24;27
Myanmar;Kayah;Loikaw;MMR;MMR002D001;MMR002;March;2023;41;165
Myanmar;Kayin;Kawkareik;MMR;MMR003D003;MMR003;March;2023;14;68
Myanmar;Magway;Thayet;MMR;MMR009D003;MMR009;March;2023;3;0
Myanmar;Mandalay;Kyaukse;MMR;MMR010D003;MMR010;March;2023;0;0
Myanmar;Rakhine;Kyaukpyu;MMR;MMR012D003;MMR012;March;2023;0;0
Myanmar;Shan-East;Monghsat;MMR;MMR016D002;MMR016;March;2023;0;0
Myanmar;Shan-South;Pa-O Self-Administered Zone;MMR;NA;NA;March;2023;15;65
Myanmar;Shan-South;Taunggyi;MMR;MMR014D001;MMR014;March;2023;12;71
Myanmar;Tanintharyi;Dawei;MMR;MMR006D001;MMR006;March;2023;36;62
Myanmar;Yangon;Yangon-North;MMR;MMR013D001;MMR013;March;2023;14;2
Myanmar;Bago-West;Pyay;MMR;MMR008D001;MMR008;March;2023;4;9
Myanmar;Chin;Mindat;MMR;MMR004D002;MMR004;March;2023;4;5
Myanmar;Kachin;Bhamo;MMR;MMR001D003;MMR001;March;2023;25;15
Myanmar;Kachin;Myitkyina;MMR;MMR001D001;MMR001;March;2023;3;1
Myanmar;Magway;Gangaw;MMR;MMR009D005;MMR009;March;2023;27;144
Myanmar;Nay Pyi Taw;Oke Ta Ra;MMR;MMR018D001;MMR018;March;2023;3;2
Myanmar;Rakhine;Thandwe;MMR;MMR012D004;MMR012;March;2023;0;0
Myanmar;Shan-East;Kengtung;MMR;MMR016D001;MMR016;March;2023;0;0
Myanmar;Shan-North;Mongmit;MMR;MMR015D008;MMR015;March;2023;0;0
Myanmar;Yangon;Yangon-South;MMR;MMR013D003;MMR013;March;2023;5;7
Myanmar;Ayeyarwady;Labutta;MMR;MMR017D004;MMR017;March;2023;0;0
Myanmar;Ayeyarwady;Maubin;MMR;MMR017D005;MMR017;March;2023;1;0
Myanmar;Magway;Pakokku;MMR;MMR009D004;MMR009;March;2023;88;125
Myanmar;Mandalay;Myingyan;MMR;MMR010D004;MMR010;March;2023;30;52
Myanmar;Rakhine;Maungdaw;MMR;MMR012D002;MMR012;March;2023;0;0
Myanmar;Rakhine;Mrauk-U;MMR;MMR012D005;MMR012;March;2023;0;0
Myanmar;Shan-North;Hopang;MMR;MMR015D006;MMR015;March;2023;0;0
Myanmar;Shan-North;Kokang Self-Administered Zone;MMR;MMR015D221;MMR015;March;2023;1;6
Myanmar;Shan-North;Muse;MMR;MMR015D002;MMR015;March;2023;7;4
Myanmar;Sagaing;Kale;MMR;MMR005D005;MMR005;March;2023;15;21
Myanmar;Sagaing;Sagaing;MMR;MMR005D001;MMR005;March;2023;61;148
Myanmar;Bago-East;Bago;MMR;MMR007D001;MMR007;March;2023;19;13
Myanmar;Chin;Hakha;MMR;MMR004D003;MMR004;March;2023;5;12
Myanmar;Kachin;Mohnyin;MMR;MMR001D002;MMR001;March;2023;24;25
Myanmar;Kachin;Puta-O;MMR;MMR001D004;MMR001;March;2023;9;13
Myanmar;Kayin;Hpa-An;MMR;MMR003D001;MMR003;March;2023;15;28
Myanmar;Kayin;Myawaddy;MMR;MMR003D002;MMR003;March;2023;7;22
Myanmar;Mandalay;Mandalay;MMR;MMR010D001;MMR010;March;2023;14;25
Myanmar;Mandalay;Meiktila;MMR;MMR010D007;MMR010;March;2023;2;1
Myanmar;Sagaing;Kawlin;MMR;MMR005D011;MMR005;March;2023;0;0
Myanmar;Sagaing;Naga Self-Administered Zone;MMR;NA;NA;March;2023;0;0
Myanmar;Shan-South;Langkho;MMR;MMR014D003;MMR014;March;2023;2;0
Myanmar;Shan-South;Loilen;MMR;MMR014D002;MMR014;March;2023;2;0
Myanmar;Chin;Falam;MMR;MMR004D001;MMR004;March;2023;14;51
Myanmar;Kayin;Hpapun;MMR;MMR003D004;MMR003;March;2023;3;24
Myanmar;Mandalay;Nyaung-U;MMR;MMR010D005;MMR010;March;2023;3;4
Myanmar;Mon;Thaton;MMR;MMR011D002;MMR011;March;2023;43;53
Myanmar;Rakhine;Sittwe;MMR;MMR012D001;MMR012;March;2023;2;0
Myanmar;Sagaing;Mawlaik;MMR;MMR005D007;MMR005;March;2023;0;0
Myanmar;Sagaing;Monywa;MMR;MMR005D003;MMR005;March;2023;43;86
Myanmar;Sagaing;Yinmarbin;MMR;MMR005D009;MMR005;March;2023;32;64
Myanmar;Shan-East;Tachileik;MMR;MMR016D003;MMR016;March;2023;0;0
Myanmar;Tanintharyi;Kawthoung;MMR;MMR006D003;MMR006;March;2023;3;12
Myanmar;Yangon;Yangon-West;MMR;MMR013D004;MMR013;March;2023;3;1
Myanmar;Ayeyarwady;Hinthada;MMR;MMR017D002;MMR017;March;2023;1;4
Myanmar;Bago-West;Thayarwady;MMR;MMR008D002;MMR008;March;2023;16;23
Myanmar;Kayah;Bawlake;MMR;MMR002D002;MMR002;March;2023;7;14
Myanmar;Mandalay;Pyinoolwin;MMR;MMR010D002;MMR010;March;2023;53;157
Myanmar;Mandalay;Yamethin;MMR;MMR010D006;MMR010;March;2023;1;0
Myanmar;Mon;Mawlamyine;MMR;MMR011D001;MMR011;March;2023;14;12
Myanmar;Nay Pyi Taw;Det Khi Na;MMR;MMR018D002;MMR018;March;2023;4;4
Myanmar;Sagaing;Kanbalu;MMR;MMR005D010;MMR005;March;2023;8;8
Myanmar;Shan-North;Lashio;MMR;MMR015D001;MMR015;March;2023;6;4
Myanmar;Shan-South;Danu Self-Administered Zone;MMR;NA;NA;March;2023;1;1
Myanmar;Tanintharyi;Myeik;MMR;MMR006D002;MMR006;March;2023;29;83
Myanmar;Ayeyarwady;Myaungmya;MMR;MMR017D003;MMR017;April;2023;1;0
Myanmar;Chin;Matupi;MMR;MMR004D004;MMR004;April;2023;2;0
Myanmar;Magway;Magway;MMR;MMR009D001;MMR009;April;2023;2;1
Myanmar;Magway;Minbu;MMR;MMR009D002;MMR009;April;2023;0;0
Myanmar;Sagaing;Hkamti;MMR;MMR005D008;MMR005;April;2023;8;13
Myanmar;Sagaing;Katha;MMR;MMR005D004;MMR005;April;2023;30;125
Myanmar;Sagaing;Shwebo;MMR;MMR005D002;MMR005;April;2023;43;109
Myanmar;Sagaing;Tamu;MMR;MMR005D006;MMR005;April;2023;2;3
Myanmar;Shan-North;Kyaukme;MMR;NA;NA;April;2023;22;38
Myanmar;Shan-North;Matman;MMR;MMR015D007;MMR015;April;2023;0;0
Myanmar;Shan-North;Pa Laung Self-Administered Zone;MMR;NA;NA;April;2023;1;0
Myanmar;Yangon;Yangon-East;MMR;MMR013D002;MMR013;April;2023;6;1
Myanmar;Ayeyarwady;Pathein;MMR;MMR017D001;MMR017;April;2023;7;1
Myanmar;Ayeyarwady;Pyapon;MMR;MMR017D006;MMR017;April;2023;0;0
Myanmar;Bago-East;Taungoo;MMR;MMR007D002;MMR007;April;2023;21;68
Myanmar;Kayah;Loikaw;MMR;MMR002D001;MMR002;April;2023;20;56
Myanmar;Kayin;Kawkareik;MMR;MMR003D003;MMR003;April;2023;15;7
Myanmar;Magway;Thayet;MMR;MMR009D003;MMR009;April;2023;4;14
Myanmar;Mandalay;Kyaukse;MMR;MMR010D003;MMR010;April;2023;0;0
Myanmar;Rakhine;Kyaukpyu;MMR;MMR012D003;MMR012;April;2023;0;0
Myanmar;Shan-East;Monghsat;MMR;MMR016D002;MMR016;April;2023;0;0
Myanmar;Shan-South;Pa-O Self-Administered Zone;MMR;NA;NA;April;2023;7;23
Myanmar;Shan-South;Taunggyi;MMR;MMR014D001;MMR014;April;2023;17;23
Myanmar;Tanintharyi;Dawei;MMR;MMR006D001;MMR006;April;2023;35;48
Myanmar;Yangon;Yangon-North;MMR;MMR013D001;MMR013;April;2023;6;1
Myanmar;Bago-West;Pyay;MMR;MMR008D001;MMR008;April;2023;8;7
Myanmar;Chin;Mindat;MMR;MMR004D002;MMR004;April;2023;14;26
Myanmar;Kachin;Bhamo;MMR;MMR001D003;MMR001;April;2023;12;1
Myanmar;Kachin;Myitkyina;MMR;MMR001D001;MMR001;April;2023;3;1
Myanmar;Magway;Gangaw;MMR;MMR009D005;MMR009;April;2023;17;34
Myanmar;Nay Pyi Taw;Oke Ta Ra;MMR;MMR018D001;MMR018;April;2023;0;0
Myanmar;Rakhine;Thandwe;MMR;MMR012D004;MMR012;April;2023;0;0
Myanmar;Shan-East;Kengtung;MMR;MMR016D001;MMR016;April;2023;0;0
Myanmar;Shan-North;Mongmit;MMR;MMR015D008;MMR015;April;2023;6;1
Myanmar;Yangon;Yangon-South;MMR;MMR013D003;MMR013;April;2023;7;10
Myanmar;Ayeyarwady;Labutta;MMR;MMR017D004;MMR017;April;2023;2;0
Myanmar;Ayeyarwady;Maubin;MMR;MMR017D005;MMR017;April;2023;0;0
Myanmar;Magway;Pakokku;MMR;MMR009D004;MMR009;April;2023;68;120
Myanmar;Mandalay;Myingyan;MMR;MMR010D004;MMR010;April;2023;26;75
Myanmar;Rakhine;Maungdaw;MMR;MMR012D002;MMR012;April;2023;1;1
Myanmar;Rakhine;Mrauk-U;MMR;MMR012D005;MMR012;April;2023;0;0
Myanmar;Shan-North;Hopang;MMR;MMR015D006;MMR015;April;2023;0;0
Myanmar;Shan-North;Kokang Self-Administered Zone;MMR;MMR015D221;MMR015;April;2023;0;0
Myanmar;Shan-North;Muse;MMR;MMR015D002;MMR015;April;2023;6;2
Myanmar;Sagaing;Kale;MMR;MMR005D005;MMR005;April;2023;22;44
Myanmar;Sagaing;Sagaing;MMR;MMR005D001;MMR005;April;2023;27;47
Myanmar;Bago-East;Bago;MMR;MMR007D001;MMR007;April;2023;4;6
Myanmar;Chin;Hakha;MMR;MMR004D003;MMR004;April;2023;11;18
Myanmar;Kachin;Mohnyin;MMR;MMR001D002;MMR001;April;2023;21;17
