mention_week,median_tone,median_impact,mentions_count
2021-03-29,-7.04960835509139,-7.0,104
2021-03-29,-5.30035335689045,-10.0,6
2021-03-29,-6.78362573099415,-7.0,23
2021-03-29,-7.28952772073922,-10.0,6
2021-03-29,-6.68286755771568,-5.8,90
2021-03-29,-6.55270655270656,-10.0,14
2021-03-29,-6.85920577617329,-6.5,20
2021-03-29,-6.31578947368421,-10.0,34
2021-03-29,-7.79082177161153,-6.5,74
2021-03-29,-7.14285714285715,-10.0,301
2021-03-29,-4.93827160493827,-6.5,44
2021-03-29,-7.59493670886076,-6.5,8
2021-03-29,-9.43396226415096,-10.0,7
2021-03-29,-7.76340110905733,-10.0,26
2021-03-29,-5.47550432276657,-10.0,15
2021-03-29,-6.50793650793651,-5.8,26
2021-03-29,-5.94299575500304,-10.0,8
2021-03-22,-3.30882352941177,-2.0,40
2021-03-22,-5.61224489795919,-6.5,15
2021-03-22,-5.68513119533527,-10.0,60
2021-03-22,-6.00203458799593,-10.0,13
2021-03-22,-6.70640834575261,-10.0,32
2021-03-22,-5.49005806792188,-6.5,50
2021-03-22,-6.98254364089776,-7.2,273
2021-03-22,-8.52941176470588,-6.5,52
2021-03-22,-3.67132867132867,-2.0,23
2021-03-22,-8.92193308550186,-6.5,6
2021-03-22,-7.73615635179153,-9.0,147
2021-03-22,-8.75706214689266,-6.5,109
2021-03-22,-7.05679862306369,-6.5,25
2021-03-22,-3.4351145038168,-2.0,6
2021-03-22,-9.68421052631576,-5.0,10
2021-03-22,-8.12064965197215,-9.0,7
2021-03-22,-6.32183908045977,-8.0,9
2021-03-22,-4.34782608695652,-5.0,7
2021-03-22,-8.05921052631579,-6.5,90
2021-03-22,-6.82451253481895,-5.0,37
2021-03-22,-9.59051724137931,-6.5,12
2021-03-22,-5.64102564102564,-6.5,171
2021-03-22,-6.57894736842105,-10.0,130
2021-03-22,-6.98254364089776,-9.0,177
2021-03-22,-6.62782228696285,-6.5,6
2021-03-22,-6.98924731182796,-4.4,17
2021-03-22,-5.58930741190765,-10.0,435
2021-03-22,-5.00625782227784,-5.0,22
2021-03-22,-6.99865410497981,-10.0,12
2021-03-22,-3.75,-6.5,9
2021-03-22,-8.49220103986132,-8.0,9
2021-03-22,-7.79661016949152,-6.5,8
2021-03-22,-6.98254364089776,-5.0,15
2021-03-22,-6.63198959687906,-9.0,174
2021-03-22,-6.38297872340425,-9.0,6
2021-03-22,-6.74955595026643,-6.5,38
2021-03-22,-6.92951015531661,-7.0,93
2021-03-22,-5.22193211488251,-10.0,268
2021-03-22,-5.55555555555556,-6.5,217
2021-03-22,-7.48663101604278,-5.0,98
2021-03-22,-8.7475149105368,-9.0,96
2021-03-22,-7.10059171597633,-7.5,21
2021-03-22,-6.56108597285068,-2.0,30
2021-03-22,-6.66666666666667,-5.0,114
2021-03-22,-5.42635658914729,-5.0,13
2021-03-22,-6.70037926675094,-9.0,110
2021-03-22,-8.27067669172932,-10.0,13
2021-03-22,-5.66801619433198,-5.0,15
2021-03-22,-5.64102564102564,-7.0,12
2021-03-22,-9.23248053392658,-10.0,106
2021-03-22,-7.47282608695652,-6.5,77
2021-03-22,-6.78571428571433,-6.5,7
2021-03-22,-4.20032310177706,-10.0,22
2021-03-22,-6.98254364089776,-5.0,26
2021-03-22,-6.53950953678474,-5.0,52
2021-03-22,-8.00492610837438,-5.0,6
2021-03-22,-5.34883720930233,-6.5,43
2021-03-22,-5.94202898550724,-7.5,8
2021-03-22,-5.2710843373494,-5.0,9
2021-03-22,-4.90716180371353,-10.0,8
2021-03-22,-6.98254364089776,-8.0,14
2021-03-22,-7.87037037037037,-6.5,6
2021-03-22,-8.63787375415282,-7.0,15
2021-03-22,-7.65027322404372,-10.0,11
2021-03-22,-5.72987721691678,-2.0,27
2021-03-22,-6.76691729323308,-7.0,102
2021-03-22,-9.74842767295594,-8.0,7
2021-03-22,-5.00625782227784,-10.0,51
2021-03-22,-9.8484848484848,-8.0,6
2021-03-22,-8.23271130625686,-6.5,24
2021-03-22,-8.11654526534859,-6.5,28
2021-03-22,-8.75706214689266,-2.0,7
2021-03-22,-7.03275529865126,-10.0,6
2021-03-22,-7.25075528700906,-10.0,10
2021-03-22,-8.23271130625686,-5.0,10
2021-03-22,-5.53935860058309,-6.5,12
2021-03-22,-6.95573622402891,-6.5,3309
2021-03-22,-8.99031811894887,-6.5,35
2021-03-22,-7.27848101265823,-9.0,78
2021-03-22,-8.11654526534859,-7.0,61
2021-03-22,-6.72823218997361,-10.0,24
2021-03-22,-7.23926380368098,-10.0,86
2021-03-22,-5.6047197640118,-5.0,7
2021-03-22,-7.70089285714286,-6.5,880
2021-03-22,-5.43562066306862,-2.0,6
2021-03-22,-7.40393626991565,-5.0,9
2021-03-22,-7.47549019607844,-5.0,39
2021-03-22,-9.35064935064939,-6.5,60
2021-03-22,-3.57142857142857,-10.0,116
2021-03-22,-7.04697986577181,-10.0,29
2021-03-22,-7.04225352112676,-6.5,245
2021-03-22,-5.76057605760576,-9.0,222
2021-03-22,-6.58174097664543,-10.0,103
2021-03-22,-5.90809628008753,-7.0,10
2021-03-22,-8.09595202398801,-5.0,8
2021-03-22,-5.6047197640118,-10.0,17
2021-03-22,-6.8287037037037,-4.4,11
2021-03-22,-5.63165905631659,-10.0,6
2021-03-22,-7.02702702702702,-6.5,105
2021-03-22,-7.03275529865126,-6.5,6
2021-03-22,-8.12903225806452,-5.0,6
2021-03-22,-6.64857530529172,-6.5,5039
2021-03-22,-6.6334991708126,-5.0,38
2021-03-22,-7.47549019607844,-9.5,16
2021-03-22,-6.3953488372093,-6.5,23
2021-03-22,-7.38636363636364,-7.5,34
2021-03-22,-7.65765765765765,-6.5,392
2021-03-22,-8.46456692913385,-9.0,9
2021-03-22,-5.68596765779864,-4.0,17
2021-03-22,-8.7378640776699,-4.0,7
2021-03-22,-6.11940298507463,-5.0,19
2021-03-22,-5.82329317269076,-5.0,7
2021-03-22,-6.98254364089776,-5.0,59
2021-03-22,-5.6047197640118,-6.5,41
2021-03-22,-5.69744597249509,-6.5,10
2021-03-22,-8.71632329635499,-8.0,9
2021-03-22,-7.17948717948718,-6.5,193
2021-03-22,-5.1685393258427,-10.0,11
2021-03-22,-5.6047197640118,-5.0,17
2021-03-22,-6.32478632478632,-5.0,381
2021-03-22,-8.87096774193548,-6.5,17
2021-03-22,-8.81174899866489,-10.0,14
2021-03-22,-6.9371727748691,-6.5,2075
2021-03-22,-8.20995962314939,-6.5,9
2021-03-22,-4.47058823529412,-10.0,40
2021-03-22,-6.00961538461539,-9.0,11
2021-03-22,-4.95436766623207,-5.0,31
2021-03-22,-8.09595202398801,-4.0,12
2021-03-22,-5.9880239520958,-2.0,19
2021-03-22,-5.80411124546554,-6.5,41
2021-03-22,-5.56333100069979,-4.0,6
2021-03-22,-7.47282608695652,-5.0,6
2021-03-22,-7.90816326530612,-8.0,35
2021-03-22,-4.42804428044281,-6.5,85
2021-03-22,-6.2992125984252,-7.0,7
2021-03-22,-8.00492610837438,-5.0,12
2021-03-22,-9.48012232415902,-2.0,6
2021-03-22,-6.39097744360902,-6.5,238
2021-03-22,-7.73615635179153,-10.0,13
2021-03-22,-6.12516644474035,-10.0,7
2021-03-22,-7.35294117647059,-9.2,70
2021-03-22,-6.06469002695418,-6.5,14
2021-03-22,-5.95238095238095,-6.5,98
2021-03-22,-6.98254364089776,-8.0,7
2021-03-22,-7.45170193192272,-5.0,12
2021-03-22,-2.45901639344262,-10.0,17
2021-03-22,-7.41163055872291,-7.0,88
2021-03-22,-2.89017341040462,-4.0,11
2021-03-22,-1.40186915887851,-5.0,30
2021-03-22,-6.95770804911323,-6.5,79
2021-03-22,-5.80952380952381,-7.2,563
2021-03-22,-8.47222222222224,-5.0,18
2021-03-22,-8.33333333333333,-5.0,24
2021-03-22,-8.75706214689266,-10.0,15
2021-03-22,-11.2582781456954,-10.0,189
2021-03-22,-8.43023255813954,-8.0,13
2021-03-22,-6.98924731182796,-9.0,50
2021-03-22,-5.44117647058824,-10.0,43
2021-03-22,-7.25446428571429,-9.0,66
2021-03-22,-6.02564102564102,-10.0,12
2021-03-22,-6.23100303951368,-6.5,23
2021-03-22,-6.98254364089776,-5.0,9
2021-03-22,-5.82959641255606,-8.0,17
2021-03-22,-4.75285171102662,-6.5,8
2021-03-22,-13.1054131054131,-10.0,12
2021-03-22,-6.95187165775401,-9.0,11
2021-03-22,-5.72139303482587,-5.0,13
2021-03-22,-6.33561643835617,-5.0,84
2021-03-22,-6.85920577617328,-9.0,488
