mention_week,median_tone,median_impact,mentions_count
2024-12-30,-7.63052208835341,-10.0,94
2024-12-30,-6.87022900763359,-5.0,7
2024-12-30,0.74349442379182,-4.4,15
2024-12-30,-8.82597835137386,-10.0,6
2024-12-30,-5.27306967984934,-5.0,7
2024-12-30,-10.0801832760596,-7.0,168
2024-12-30,-2.44755244755244,-4.0,7
2024-12-30,-9.69581749049434,-10.0,30
2024-12-30,-5.16666666666666,-10.0,9
2024-12-30,-6.84931506849315,-10.0,15
2024-12-30,-6.76470588235295,-5.0,11
2024-12-30,-9.15032679738562,-10.0,7
2024-12-30,-6.41025641025641,-5.0,9
2024-12-30,-8.51063829787234,-10.0,31
2024-12-30,-6.50095602294456,-10.0,16
2024-12-30,-8.3596214511041,-10.0,67
2024-12-30,-6.57370517928286,-10.0,11
2024-12-30,-2.94117647058824,-5.0,9
2024-12-30,-3.83795309168443,-9.0,11
2024-12-30,-6.43513789581205,-10.0,6
2024-12-30,-5.70652173913043,-10.0,11
2024-12-30,-8.31485587583149,-5.0,6
2024-12-30,-9.57446808510636,-5.0,15
2024-12-30,-6.4516129032258,-9.0,6
2024-12-30,-5.88235294117647,-10.0,13
2024-12-30,-8.47457627118644,-10.0,12
2024-12-30,-8.7719298245614,-10.0,33
2024-12-30,-7.35694822888284,-10.0,23
2024-12-30,-4.75173518419648,-9.5,49
2024-12-30,-7.15287517531557,-10.0,89
2024-12-30,-6.66666666666667,-10.0,153
2024-12-30,-7.58354755784062,-10.0,71
2024-12-23,-8.60927152317881,-10.0,8
2024-12-23,-7.4074074074074,-10.0,6
2024-12-23,-4.989048430275,-10.0,38
2024-12-23,-8.57763300760044,-10.0,44
2024-12-23,-9.01803607214428,-10.0,76
2024-12-23,-8.25688073394495,-10.0,124
2024-12-23,-6.70731707317073,-10.0,75
2024-12-23,-7.71491550330639,-10.0,9
2024-12-23,-10.2564102564103,-10.0,6
2024-12-23,-6.47773279352227,-6.5,12
2024-12-23,-6.62020905923344,-5.0,25
2024-12-23,-6.32820879513765,-6.5,18
2024-12-23,-4.96815286624203,-5.0,27
2024-12-23,-6.0781476121563,-2.0,12
2024-12-23,-6.75675675675676,-10.0,8
2024-12-23,-10.2831594634873,-10.0,6
2024-12-23,-4.78468899521531,-9.0,67
2024-12-23,-6.45161290322581,-10.0,239
2024-12-23,-9.01803607214428,-10.0,67
2024-12-23,-9.42028985507246,-4.4,12
2024-12-23,-9.59409594095941,-10.0,12
2024-12-23,-10.411622276029,-10.0,12
2024-12-23,-6.9204152249135,-10.0,9
2024-12-23,-8.57142857142857,-10.0,14
2024-12-23,-7.53246753246754,-10.0,8
2024-12-23,-4.91949910554561,-2.0,8
2024-12-23,-6.11065235342692,-10.0,248
2024-12-23,-6.7512460353421,-10.0,74
2024-12-23,-6.82730923694779,-10.0,461
