mention_week,conflict_country_name,conflict_continent,material_conflict_mentions,google_search
2024-03-25,United States,North America,104955,https://www.google.com/search?q=site:dw.com+United States+news+after:2024-03-25+before:2024-04-01
2024-03-25,Israel,Asia,66802,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2024-03-25+before:2024-04-01
2024-03-25,Russia,Europe,43135,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2024-03-25+before:2024-04-01
2024-03-25,Ukraine,Europe,25125,https://www.google.com/search?q=site:dw.com+Ukraine+news+after:2024-03-25+before:2024-04-01
2024-03-25,United Kingdom,Europe,18028,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2024-03-25+before:2024-04-01
2024-04-01,Israel,Asia,107214,https://www.google.com/search?q=site:pbs.org+Israel+news+after:2024-04-01+before:2024-04-08
2024-04-01,United States,North America,105987,https://www.google.com/search?q=site:pbs.org+United States+news+after:2024-04-01+before:2024-04-08
2024-04-01,Russia,Europe,29278,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2024-04-01+before:2024-04-08
2024-04-01,Ukraine,Europe,23537,https://www.google.com/search?q=site:bbc.com+Ukraine+news+after:2024-04-01+before:2024-04-08
2024-04-01,Australia,Oceania,15844,https://www.google.com/search?q=site:apnews.com+Australia+news+after:2024-04-01+before:2024-04-08
2024-04-08,United States,North America,131923,https://www.google.com/search?q=site:pbs.org+United States+news+after:2024-04-08+before:2024-04-15
2024-04-08,Israel,Asia,105639,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2024-04-08+before:2024-04-15
2024-04-08,Iran,Asia,44979,https://www.google.com/search?q=site:npr.org+Iran+news+after:2024-04-08+before:2024-04-15
2024-04-08,Russia,Europe,24820,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2024-04-08+before:2024-04-15
2024-04-08,Ukraine,Europe,21019,https://www.google.com/search?q=site:dw.com+Ukraine+news+after:2024-04-08+before:2024-04-15
2024-04-15,United States,North America,120445,https://www.google.com/search?q=site:dw.com+United States+news+after:2024-04-15+before:2024-04-22
2024-04-15,Israel,Asia,99787,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2024-04-15+before:2024-04-22
2024-04-15,Iran,Asia,53859,https://www.google.com/search?q=site:bbc.com+Iran+news+after:2024-04-15+before:2024-04-22
2024-04-15,Russia,Europe,28192,https://www.google.com/search?q=site:dw.com+Russia+news+after:2024-04-15+before:2024-04-22
2024-04-15,Ukraine,Europe,26143,https://www.google.com/search?q=site:reuters.com+Ukraine+news+after:2024-04-15+before:2024-04-22
2024-04-22,United States,North America,176433,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2024-04-22+before:2024-04-29
2024-04-22,Israel,Asia,89098,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2024-04-22+before:2024-04-29
2024-04-22,Russia,Europe,27309,https://www.google.com/search?q=site:pbs.org+Russia+news+after:2024-04-22+before:2024-04-29
2024-04-22,Ukraine,Europe,24814,https://www.google.com/search?q=site:dw.com+Ukraine+news+after:2024-04-22+before:2024-04-29
2024-04-22,United Kingdom,Europe,19256,https://www.google.com/search?q=site:aljazeera.com+United Kingdom+news+after:2024-04-22+before:2024-04-29
2024-04-29,United States,North America,158470,https://www.google.com/search?q=site:npr.org+United States+news+after:2024-04-29+before:2024-05-06
2024-04-29,Israel,Asia,94481,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2024-04-29+before:2024-05-06
2024-04-29,Russia,Europe,25838,https://www.google.com/search?q=site:pbs.org+Russia+news+after:2024-04-29+before:2024-05-06
2024-04-29,Ukraine,Europe,19744,https://www.google.com/search?q=site:pbs.org+Ukraine+news+after:2024-04-29+before:2024-05-06
2024-04-29,United Kingdom,Europe,17236,https://www.google.com/search?q=site:npr.org+United Kingdom+news+after:2024-04-29+before:2024-05-06
2024-05-06,Israel,Asia,121665,https://www.google.com/search?q=site:aljazeera.com+Israel+news+after:2024-05-06+before:2024-05-13
2024-05-06,United States,North America,106816,https://www.google.com/search?q=site:dw.com+United States+news+after:2024-05-06+before:2024-05-13
2024-05-06,Russia,Europe,34238,https://www.google.com/search?q=site:npr.org+Russia+news+after:2024-05-06+before:2024-05-13
2024-05-06,Ukraine,Europe,26847,https://www.google.com/search?q=site:aljazeera.com+Ukraine+news+after:2024-05-06+before:2024-05-13
2024-05-06,Egypt,Africa,17317,https://www.google.com/search?q=site:aljazeera.com+Egypt+news+after:2024-05-06+before:2024-05-13
2024-05-13,United States,North America,112587,https://www.google.com/search?q=site:npr.org+United States+news+after:2024-05-13+before:2024-05-20
2024-05-13,Israel,Asia,87723,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2024-05-13+before:2024-05-20
2024-05-13,Russia,Europe,40058,https://www.google.com/search?q=site:npr.org+Russia+news+after:2024-05-13+before:2024-05-20
2024-05-13,Ukraine,Europe,36549,https://www.google.com/search?q=site:reuters.com+Ukraine+news+after:2024-05-13+before:2024-05-20
2024-05-13,France,Europe,15787,https://www.google.com/search?q=site:bbc.com+France+news+after:2024-05-13+before:2024-05-20
2024-05-20,Israel,Asia,103500,https://www.google.com/search?q=site:aljazeera.com+Israel+news+after:2024-05-20+before:2024-05-27
2024-05-20,United States,North America,99662,https://www.google.com/search?q=site:reuters.com+United States+news+after:2024-05-20+before:2024-05-27
2024-05-20,Russia,Europe,30087,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2024-05-20+before:2024-05-27
2024-05-20,Ukraine,Europe,24348,https://www.google.com/search?q=site:reuters.com+Ukraine+news+after:2024-05-20+before:2024-05-27
2024-05-20,United Kingdom,Europe,16557,https://www.google.com/search?q=site:dw.com+United Kingdom+news+after:2024-05-20+before:2024-05-27
2024-05-27,United States,North America,163687,https://www.google.com/search?q=site:bbc.com+United States+news+after:2024-05-27+before:2024-06-03
2024-05-27,Israel,Asia,95852,https://www.google.com/search?q=site:dw.com+Israel+news+after:2024-05-27+before:2024-06-03
2024-05-27,Russia,Europe,25085,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2024-05-27+before:2024-06-03
2024-05-27,Ukraine,Europe,21849,https://www.google.com/search?q=site:reuters.com+Ukraine+news+after:2024-05-27+before:2024-06-03
2024-05-27,United Kingdom,Europe,13498,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2024-05-27+before:2024-06-03
2024-06-03,United States,North America,119412,https://www.google.com/search?q=site:reuters.com+United States+news+after:2024-06-03+before:2024-06-10
2024-06-03,Israel,Asia,83709,https://www.google.com/search?q=site:aljazeera.com+Israel+news+after:2024-06-03+before:2024-06-10
2024-06-03,Russia,Europe,22014,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2024-06-03+before:2024-06-10
2024-06-03,Ukraine,Europe,19669,https://www.google.com/search?q=site:npr.org+Ukraine+news+after:2024-06-03+before:2024-06-10
2024-06-03,United Kingdom,Europe,16650,https://www.google.com/search?q=site:dw.com+United Kingdom+news+after:2024-06-03+before:2024-06-10
2024-06-10,United States,North America,136201,https://www.google.com/search?q=site:dw.com+United States+news+after:2024-06-10+before:2024-06-17
2024-06-10,Israel,Asia,63226,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2024-06-10+before:2024-06-17
2024-06-10,Russia,Europe,26412,https://www.google.com/search?q=site:aljazeera.com+Russia+news+after:2024-06-10+before:2024-06-17
2024-06-10,Ukraine,Europe,20350,https://www.google.com/search?q=site:reuters.com+Ukraine+news+after:2024-06-10+before:2024-06-17
2024-06-10,United Kingdom,Europe,13450,https://www.google.com/search?q=site:apnews.com+United Kingdom+news+after:2024-06-10+before:2024-06-17
2024-06-17,United States,North America,126137,https://www.google.com/search?q=site:reuters.com+United States+news+after:2024-06-17+before:2024-06-24
2024-06-17,Israel,Asia,48721,https://www.google.com/search?q=site:dw.com+Israel+news+after:2024-06-17+before:2024-06-24
2024-06-17,Russia,Europe,31747,https://www.google.com/search?q=site:dw.com+Russia+news+after:2024-06-17+before:2024-06-24
2024-06-17,Ukraine,Europe,21034,https://www.google.com/search?q=site:apnews.com+Ukraine+news+after:2024-06-17+before:2024-06-24
2024-06-17,United Kingdom,Europe,12974,https://www.google.com/search?q=site:aljazeera.com+United Kingdom+news+after:2024-06-17+before:2024-06-24
2024-06-24,United States,North America,127753,https://www.google.com/search?q=site:bbc.com+United States+news+after:2024-06-24+before:2024-07-01
2024-06-24,Israel,Asia,50500,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2024-06-24+before:2024-07-01
2024-06-24,Russia,Europe,34296,https://www.google.com/search?q=site:npr.org+Russia+news+after:2024-06-24+before:2024-07-01
2024-06-24,United Kingdom,Europe,23514,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2024-06-24+before:2024-07-01
2024-06-24,Australia,Oceania,17582,https://www.google.com/search?q=site:dw.com+Australia+news+after:2024-06-24+before:2024-07-01
2024-07-01,United States,North America,100288,https://www.google.com/search?q=site:pbs.org+United States+news+after:2024-07-01+before:2024-07-08
2024-07-01,Israel,Asia,59223,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2024-07-01+before:2024-07-08
2024-07-01,Russia,Europe,20030,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2024-07-01+before:2024-07-08
2024-07-01,Ukraine,Europe,17053,https://www.google.com/search?q=site:reuters.com+Ukraine+news+after:2024-07-01+before:2024-07-08
2024-07-01,United Kingdom,Europe,16132,https://www.google.com/search?q=site:npr.org+United Kingdom+news+after:2024-07-01+before:2024-07-08
2024-07-08,United States,North America,163987,https://www.google.com/search?q=site:reuters.com+United States+news+after:2024-07-08+before:2024-07-15
2024-07-08,Israel,Asia,53757,https://www.google.com/search?q=site:dw.com+Israel+news+after:2024-07-08+before:2024-07-15
2024-07-08,Russia,Europe,33032,https://www.google.com/search?q=site:npr.org+Russia+news+after:2024-07-08+before:2024-07-15
2024-07-08,Ukraine,Europe,25695,https://www.google.com/search?q=site:bbc.com+Ukraine+news+after:2024-07-08+before:2024-07-15
2024-07-08,Australia,Oceania,16434,https://www.google.com/search?q=site:dw.com+Australia+news+after:2024-07-08+before:2024-07-15
2024-07-15,United States,North America,169268,https://www.google.com/search?q=site:pbs.org+United States+news+after:2024-07-15+before:2024-07-22
2024-07-15,Israel,Asia,57929,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2024-07-15+before:2024-07-22
2024-07-15,Russia,Europe,26672,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2024-07-15+before:2024-07-22
2024-07-15,Ukraine,Europe,18932,https://www.google.com/search?q=site:aljazeera.com+Ukraine+news+after:2024-07-15+before:2024-07-22
2024-07-15,Bangladesh,Asia,12755,https://www.google.com/search?q=site:reuters.com+Bangladesh+news+after:2024-07-15+before:2024-07-22
2024-07-22,United States,North America,140136,https://www.google.com/search?q=site:reuters.com+United States+news+after:2024-07-22+before:2024-07-29
2024-07-22,Israel,Asia,59684,https://www.google.com/search?q=site:pbs.org+Israel+news+after:2024-07-22+before:2024-07-29
2024-07-22,Russia,Europe,20628,https://www.google.com/search?q=site:npr.org+Russia+news+after:2024-07-22+before:2024-07-29
2024-07-22,United Kingdom,Europe,16401,https://www.google.com/search?q=site:dw.com+United Kingdom+news+after:2024-07-22+before:2024-07-29
2024-07-22,Ukraine,Europe,15664,https://www.google.com/search?q=site:npr.org+Ukraine+news+after:2024-07-22+before:2024-07-29
2024-07-29,United States,North America,122210,https://www.google.com/search?q=site:dw.com+United States+news+after:2024-07-29+before:2024-08-05
2024-07-29,Israel,Asia,87129,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2024-07-29+before:2024-08-05
2024-07-29,United Kingdom,Europe,42798,https://www.google.com/search?q=site:aljazeera.com+United Kingdom+news+after:2024-07-29+before:2024-08-05
2024-07-29,Russia,Europe,41874,https://www.google.com/search?q=site:apnews.com+Russia+news+after:2024-07-29+before:2024-08-05
2024-07-29,Iran,Asia,31832,https://www.google.com/search?q=site:dw.com+Iran+news+after:2024-07-29+before:2024-08-05
2024-08-05,United States,North America,120668,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2024-08-05+before:2024-08-12
2024-08-05,Israel,Asia,66930,https://www.google.com/search?q=site:npr.org+Israel+news+after:2024-08-05+before:2024-08-12
2024-08-05,Russia,Europe,34504,https://www.google.com/search?q=site:apnews.com+Russia+news+after:2024-08-05+before:2024-08-12
2024-08-05,United Kingdom,Europe,33706,https://www.google.com/search?q=site:apnews.com+United Kingdom+news+after:2024-08-05+before:2024-08-12
2024-08-05,Ukraine,Europe,30650,https://www.google.com/search?q=site:bbc.com+Ukraine+news+after:2024-08-05+before:2024-08-12
2024-08-12,United States,North America,109092,https://www.google.com/search?q=site:reuters.com+United States+news+after:2024-08-12+before:2024-08-19
2024-08-12,Israel,Asia,69506,https://www.google.com/search?q=site:aljazeera.com+Israel+news+after:2024-08-12+before:2024-08-19
2024-08-12,Russia,Europe,45289,https://www.google.com/search?q=site:npr.org+Russia+news+after:2024-08-12+before:2024-08-19
2024-08-12,Ukraine,Europe,43036,https://www.google.com/search?q=site:pbs.org+Ukraine+news+after:2024-08-12+before:2024-08-19
2024-08-12,India,Asia,25617,https://www.google.com/search?q=site:npr.org+India+news+after:2024-08-12+before:2024-08-19
2024-08-19,United States,North America,109571,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2024-08-19+before:2024-08-26
2024-08-19,Israel,Asia,68325,https://www.google.com/search?q=site:dw.com+Israel+news+after:2024-08-19+before:2024-08-26
2024-08-19,Russia,Europe,43284,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2024-08-19+before:2024-08-26
2024-08-19,Ukraine,Europe,39267,https://www.google.com/search?q=site:npr.org+Ukraine+news+after:2024-08-19+before:2024-08-26
2024-08-19,India,Asia,19265,https://www.google.com/search?q=site:npr.org+India+news+after:2024-08-19+before:2024-08-26
2024-08-26,United States,North America,116080,https://www.google.com/search?q=site:dw.com+United States+news+after:2024-08-26+before:2024-09-02
2024-08-26,Israel,Asia,78803,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2024-08-26+before:2024-09-02
2024-08-26,Russia,Europe,39463,https://www.google.com/search?q=site:apnews.com+Russia+news+after:2024-08-26+before:2024-09-02
2024-08-26,Ukraine,Europe,34112,https://www.google.com/search?q=site:reuters.com+Ukraine+news+after:2024-08-26+before:2024-09-02
2024-08-26,Palestine,Asia,15067,https://www.google.com/search?q=site:bbc.com+Palestine+news+after:2024-08-26+before:2024-09-02
2024-09-02,United States,North America,121812,https://www.google.com/search?q=site:pbs.org+United States+news+after:2024-09-02+before:2024-09-09
2024-09-02,Israel,Asia,65787,https://www.google.com/search?q=site:aljazeera.com+Israel+news+after:2024-09-02+before:2024-09-09
2024-09-02,Russia,Europe,31306,https://www.google.com/search?q=site:bbc.com+Russia+news+after:2024-09-02+before:2024-09-09
2024-09-02,Ukraine,Europe,26202,https://www.google.com/search?q=site:dw.com+Ukraine+news+after:2024-09-02+before:2024-09-09
2024-09-02,United Kingdom,Europe,16013,https://www.google.com/search?q=site:aljazeera.com+United Kingdom+news+after:2024-09-02+before:2024-09-09
2024-09-09,United States,North America,127021,https://www.google.com/search?q=site:dw.com+United States+news+after:2024-09-09+before:2024-09-16
2024-09-09,Israel,Asia,53054,https://www.google.com/search?q=site:dw.com+Israel+news+after:2024-09-09+before:2024-09-16
2024-09-09,Russia,Europe,30991,https://www.google.com/search?q=site:npr.org+Russia+news+after:2024-09-09+before:2024-09-16
2024-09-09,Ukraine,Europe,23169,https://www.google.com/search?q=site:apnews.com+Ukraine+news+after:2024-09-09+before:2024-09-16
2024-09-09,United Kingdom,Europe,16621,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2024-09-09+before:2024-09-16
2024-09-16,United States,North America,113641,https://www.google.com/search?q=site:bbc.com+United States+news+after:2024-09-16+before:2024-09-23
2024-09-16,Israel,Asia,90489,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2024-09-16+before:2024-09-23
2024-09-16,Lebanon,Asia,30534,https://www.google.com/search?q=site:pbs.org+Lebanon+news+after:2024-09-16+before:2024-09-23
2024-09-16,Russia,Europe,22638,https://www.google.com/search?q=site:npr.org+Russia+news+after:2024-09-16+before:2024-09-23
2024-09-16,Ukraine,Europe,17111,https://www.google.com/search?q=site:apnews.com+Ukraine+news+after:2024-09-16+before:2024-09-23
2024-09-23,Israel,Asia,130927,https://www.google.com/search?q=site:npr.org+Israel+news+after:2024-09-23+before:2024-09-30
2024-09-23,United States,North America,123437,https://www.google.com/search?q=site:reuters.com+United States+news+after:2024-09-23+before:2024-09-30
2024-09-23,Lebanon,Asia,62695,https://www.google.com/search?q=site:bbc.com+Lebanon+news+after:2024-09-23+before:2024-09-30
2024-09-23,Russia,Europe,20506,https://www.google.com/search?q=site:npr.org+Russia+news+after:2024-09-23+before:2024-09-30
2024-09-23,Ukraine,Europe,18033,https://www.google.com/search?q=site:reuters.com+Ukraine+news+after:2024-09-23+before:2024-09-30
2024-09-30,Israel,Asia,211256,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2024-09-30+before:2024-10-07
2024-09-30,United States,North America,100181,https://www.google.com/search?q=site:bbc.com+United States+news+after:2024-09-30+before:2024-10-07
2024-09-30,Lebanon,Asia,68669,https://www.google.com/search?q=site:reuters.com+Lebanon+news+after:2024-09-30+before:2024-10-07
2024-09-30,Iran,Asia,64264,https://www.google.com/search?q=site:reuters.com+Iran+news+after:2024-09-30+before:2024-10-07
2024-09-30,United Kingdom,Europe,19815,https://www.google.com/search?q=site:bbc.com+United Kingdom+news+after:2024-09-30+before:2024-10-07
2024-10-07,Israel,Asia,134023,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2024-10-07+before:2024-10-14
2024-10-07,United States,North America,89659,https://www.google.com/search?q=site:reuters.com+United States+news+after:2024-10-07+before:2024-10-14
2024-10-07,Lebanon,Asia,34914,https://www.google.com/search?q=site:pbs.org+Lebanon+news+after:2024-10-07+before:2024-10-14
2024-10-07,Russia,Europe,21212,https://www.google.com/search?q=site:dw.com+Russia+news+after:2024-10-07+before:2024-10-14
2024-10-07,Iran,Asia,17533,https://www.google.com/search?q=site:dw.com+Iran+news+after:2024-10-07+before:2024-10-14
2024-10-14,Israel,Asia,125160,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2024-10-14+before:2024-10-21
2024-10-14,United States,North America,104427,https://www.google.com/search?q=site:reuters.com+United States+news+after:2024-10-14+before:2024-10-21
2024-10-14,Lebanon,Asia,21068,https://www.google.com/search?q=site:pbs.org+Lebanon+news+after:2024-10-14+before:2024-10-21
2024-10-14,India,Asia,18725,https://www.google.com/search?q=site:dw.com+India+news+after:2024-10-14+before:2024-10-21
2024-10-14,Russia,Europe,18470,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2024-10-14+before:2024-10-21
2024-10-21,United States,North America,108321,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2024-10-21+before:2024-10-28
2024-10-21,Israel,Asia,97689,https://www.google.com/search?q=site:aljazeera.com+Israel+news+after:2024-10-21+before:2024-10-28
2024-10-21,Iran,Asia,28391,https://www.google.com/search?q=site:pbs.org+Iran+news+after:2024-10-21+before:2024-10-28
2024-10-21,Russia,Europe,22647,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2024-10-21+before:2024-10-28
2024-10-21,Lebanon,Asia,20321,https://www.google.com/search?q=site:dw.com+Lebanon+news+after:2024-10-21+before:2024-10-28
2024-10-28,United States,North America,103395,https://www.google.com/search?q=site:bbc.com+United States+news+after:2024-10-28+before:2024-11-04
2024-10-28,Israel,Asia,77826,https://www.google.com/search?q=site:aljazeera.com+Israel+news+after:2024-10-28+before:2024-11-04
2024-10-28,Russia,Europe,23589,https://www.google.com/search?q=site:apnews.com+Russia+news+after:2024-10-28+before:2024-11-04
2024-10-28,Ukraine,Europe,18224,https://www.google.com/search?q=site:bbc.com+Ukraine+news+after:2024-10-28+before:2024-11-04
2024-10-28,Lebanon,Asia,17569,https://www.google.com/search?q=site:bbc.com+Lebanon+news+after:2024-10-28+before:2024-11-04
2024-11-04,United States,North America,113186,https://www.google.com/search?q=site:bbc.com+United States+news+after:2024-11-04+before:2024-11-11
2024-11-04,Israel,Asia,47578,https://www.google.com/search?q=site:pbs.org+Israel+news+after:2024-11-04+before:2024-11-11
2024-11-04,Russia,Europe,18861,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2024-11-04+before:2024-11-11
2024-11-04,Ukraine,Europe,17176,https://www.google.com/search?q=site:pbs.org+Ukraine+news+after:2024-11-04+before:2024-11-11
2024-11-04,United Kingdom,Europe,12759,https://www.google.com/search?q=site:npr.org+United Kingdom+news+after:2024-11-04+before:2024-11-11
2024-11-11,United States,North America,95346,https://www.google.com/search?q=site:dw.com+United States+news+after:2024-11-11+before:2024-11-18
2024-11-11,Israel,Asia,57879,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2024-11-11+before:2024-11-18
2024-11-11,Russia,Europe,26207,https://www.google.com/search?q=site:bbc.com+Russia+news+after:2024-11-11+before:2024-11-18
2024-11-11,Ukraine,Europe,23619,https://www.google.com/search?q=site:bbc.com+Ukraine+news+after:2024-11-11+before:2024-11-18
2024-11-11,Lebanon,Asia,11792,https://www.google.com/search?q=site:reuters.com+Lebanon+news+after:2024-11-11+before:2024-11-18
2024-11-18,United States,North America,105035,https://www.google.com/search?q=site:reuters.com+United States+news+after:2024-11-18+before:2024-11-25
2024-11-18,Israel,Asia,62937,https://www.google.com/search?q=site:pbs.org+Israel+news+after:2024-11-18+before:2024-11-25
2024-11-18,Russia,Europe,50332,https://www.google.com/search?q=site:dw.com+Russia+news+after:2024-11-18+before:2024-11-25
2024-11-18,Ukraine,Europe,42188,https://www.google.com/search?q=site:pbs.org+Ukraine+news+after:2024-11-18+before:2024-11-25
2024-11-18,United Kingdom,Europe,17254,https://www.google.com/search?q=site:npr.org+United Kingdom+news+after:2024-11-18+before:2024-11-25
2024-11-25,United States,North America,68234,https://www.google.com/search?q=site:apnews.com+United States+news+after:2024-11-25+before:2024-12-02
2024-11-25,Israel,Asia,58221,https://www.google.com/search?q=site:npr.org+Israel+news+after:2024-11-25+before:2024-12-02
2024-11-25,Russia,Europe,29983,https://www.google.com/search?q=site:aljazeera.com+Russia+news+after:2024-11-25+before:2024-12-02
2024-11-25,Syria,Asia,23179,https://www.google.com/search?q=site:pbs.org+Syria+news+after:2024-11-25+before:2024-12-02
2024-11-25,Ukraine,Europe,22465,https://www.google.com/search?q=site:apnews.com+Ukraine+news+after:2024-11-25+before:2024-12-02
2024-12-02,United States,North America,120312,https://www.google.com/search?q=site:reuters.com+United States+news+after:2024-12-02+before:2024-12-09
2024-12-02,Syria,Asia,48031,https://www.google.com/search?q=site:aljazeera.com+Syria+news+after:2024-12-02+before:2024-12-09
2024-12-02,Israel,Asia,38446,https://www.google.com/search?q=site:npr.org+Israel+news+after:2024-12-02+before:2024-12-09
2024-12-02,Russia,Europe,22687,https://www.google.com/search?q=site:pbs.org+Russia+news+after:2024-12-02+before:2024-12-09
2024-12-02,South Korea,Asia,13482,https://www.google.com/search?q=site:reuters.com+South Korea+news+after:2024-12-02+before:2024-12-09
2024-12-09,United States,North America,140190,https://www.google.com/search?q=site:dw.com+United States+news+after:2024-12-09+before:2024-12-16
2024-12-09,Syria,Asia,48598,https://www.google.com/search?q=site:apnews.com+Syria+news+after:2024-12-09+before:2024-12-16
2024-12-09,Israel,Asia,44757,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2024-12-09+before:2024-12-16
2024-12-09,Russia,Europe,25015,https://www.google.com/search?q=site:pbs.org+Russia+news+after:2024-12-09+before:2024-12-16
2024-12-09,Ukraine,Europe,16929,https://www.google.com/search?q=site:pbs.org+Ukraine+news+after:2024-12-09+before:2024-12-16
2024-12-16,United States,North America,146536,https://www.google.com/search?q=site:dw.com+United States+news+after:2024-12-16+before:2024-12-23
2024-12-16,Israel,Asia,39876,https://www.google.com/search?q=site:pbs.org+Israel+news+after:2024-12-16+before:2024-12-23
2024-12-16,Russia,Europe,31929,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2024-12-16+before:2024-12-23
2024-12-16,Ukraine,Europe,25642,https://www.google.com/search?q=site:dw.com+Ukraine+news+after:2024-12-16+before:2024-12-23
2024-12-16,Syria,Asia,14974,https://www.google.com/search?q=site:reuters.com+Syria+news+after:2024-12-16+before:2024-12-23
2024-12-23,United States,North America,70310,https://www.google.com/search?q=site:pbs.org+United States+news+after:2024-12-23+before:2024-12-30
2024-12-23,Israel,Asia,53528,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2024-12-23+before:2024-12-30
2024-12-23,Russia,Europe,36462,https://www.google.com/search?q=site:apnews.com+Russia+news+after:2024-12-23+before:2024-12-30
2024-12-23,Ukraine,Europe,21385,https://www.google.com/search?q=site:reuters.com+Ukraine+news+after:2024-12-23+before:2024-12-30
2024-12-23,Syria,Asia,10205,https://www.google.com/search?q=site:aljazeera.com+Syria+news+after:2024-12-23+before:2024-12-30
2024-12-30,United States,North America,84748,https://www.google.com/search?q=site:reuters.com+United States+news+after:2024-12-30+before:2025-01-06
2024-12-30,Israel,Asia,45314,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2024-12-30+before:2025-01-06
2024-12-30,Russia,Europe,19490,https://www.google.com/search?q=site:dw.com+Russia+news+after:2024-12-30+before:2025-01-06
2024-12-30,Ukraine,Europe,16632,https://www.google.com/search?q=site:npr.org+Ukraine+news+after:2024-12-30+before:2025-01-06
2024-12-30,United Kingdom,Europe,10413,https://www.google.com/search?q=site:aljazeera.com+United Kingdom+news+after:2024-12-30+before:2025-01-06
2025-01-06,United States,North America,144439,https://www.google.com/search?q=site:npr.org+United States+news+after:2025-01-06+before:2025-01-13
2025-01-06,Israel,Asia,33689,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2025-01-06+before:2025-01-13
2025-01-06,Russia,Europe,18914,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2025-01-06+before:2025-01-13
2025-01-06,Ukraine,Europe,16585,https://www.google.com/search?q=site:npr.org+Ukraine+news+after:2025-01-06+before:2025-01-13
2025-01-06,United Kingdom,Europe,15634,https://www.google.com/search?q=site:apnews.com+United Kingdom+news+after:2025-01-06+before:2025-01-13
2025-01-13,United States,North America,124594,https://www.google.com/search?q=site:apnews.com+United States+news+after:2025-01-13+before:2025-01-20
2025-01-13,Israel,Asia,71307,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2025-01-13+before:2025-01-20
2025-01-13,Russia,Europe,24652,https://www.google.com/search?q=site:bbc.com+Russia+news+after:2025-01-13+before:2025-01-20
2025-01-13,Ukraine,Europe,17328,https://www.google.com/search?q=site:reuters.com+Ukraine+news+after:2025-01-13+before:2025-01-20
2025-01-13,United Kingdom,Europe,14528,https://www.google.com/search?q=site:bbc.com+United Kingdom+news+after:2025-01-13+before:2025-01-20
2025-01-20,United States,North America,154541,https://www.google.com/search?q=site:pbs.org+United States+news+after:2025-01-20+before:2025-01-27
2025-01-20,Israel,Asia,54791,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2025-01-20+before:2025-01-27
2025-01-20,United Kingdom,Europe,18577,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2025-01-20+before:2025-01-27
2025-01-20,Russia,Europe,16700,https://www.google.com/search?q=site:dw.com+Russia+news+after:2025-01-20+before:2025-01-27
2025-01-20,Ukraine,Europe,13440,https://www.google.com/search?q=site:reuters.com+Ukraine+news+after:2025-01-20+before:2025-01-27
2025-01-27,United States,North America,126290,https://www.google.com/search?q=site:apnews.com+United States+news+after:2025-01-27+before:2025-02-03
2025-01-27,Israel,Asia,45029,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2025-01-27+before:2025-02-03
