mention_week,conflict_continent,conflict_country_name,material_conflict_mentions
2016-06-13,North America,Bahamas,19453
2016-06-13,North America,Barbados,2423
2016-06-13,North America,Belize,12506
2016-06-13,North America,Bermuda,1833
2016-06-13,North America,Canada,806791
2016-06-13,North America,Cayman Islands,1272
2016-06-13,North America,Costa Rica,7863
2016-06-13,North America,Cuba,132472
2016-06-13,North America,Dominica,3101
2016-06-13,North America,Dominican Republic,14872
2016-06-13,North America,El Salvador,41518
2016-06-13,North America,Greenland,1080
2016-06-13,North America,Grenada,4471
2016-06-13,North America,Guadeloupe,5715
2016-06-13,North America,Guatemala,61554
2016-06-13,North America,Haiti,37844
2016-06-13,North America,Honduras,59689
2016-06-13,North America,Jamaica,27909
2016-06-13,North America,Martinique,721
2016-06-13,North America,Mexico,713196
2016-06-13,North America,Montserrat,1352
2016-06-13,North America,Nicaragua,17697
2016-06-13,North America,Panama,40109
2016-06-13,North America,Puerto Rico,16620
2016-06-13,North America,Saint Lucia,419
2016-06-13,North America,Saint Vincent and the Grenadines,954
2016-06-13,North America,Trinidad and Tobago,15224
2016-06-13,North America,Turks and Caicos Islands,1068
2016-06-13,North America,United States,18675319
2016-06-13,North America,"Virgin Islands, U.S.",581
2016-06-13,Oceania,American Samoa,313
2016-06-13,Oceania,Australia,1589900
2016-06-13,Oceania,Cook Islands,125
2016-06-13,Oceania,Fiji,12246
2016-06-13,Oceania,French Polynesia,250
2016-06-13,Oceania,Guam,9091
2016-06-13,Oceania,Kiribati,1159
2016-06-13,Oceania,Marshall Islands,1021
2016-06-13,Oceania,Nauru,19991
2016-06-13,Oceania,New Zealand,94263
2016-06-13,Oceania,Oceania,770
2016-06-13,Oceania,Oceans,18949
2016-06-13,Oceania,Palau,1771
2016-06-13,Oceania,Papua New Guinea,16026
2016-06-13,Oceania,Pitcairn,95
2016-06-13,Oceania,Samoa,1939
2016-06-13,Oceania,Solomon Islands,1507
2016-06-13,Oceania,Tonga,718
2016-06-13,Oceania,Vanuatu,2196
2016-06-13,South America,Argentina,134440
2016-06-13,South America,Bolivia,41928
2016-06-13,South America,Brazil,272506
2016-06-13,South America,Chile,79451
2016-06-13,South America,Colombia,177060
2016-06-13,South America,Ecuador,36186
2016-06-13,South America,Guyana,11829
2016-06-13,South America,Paraguay,18913
2016-06-13,South America,Peru,86707
2016-06-13,South America,Suriname,1417
2016-06-13,South America,Uruguay,16226
2016-06-13,South America,Venezuela,281586
2016-06-20,Africa,Algeria,84135
2016-06-20,Africa,Angola,36319
2016-06-20,Africa,Benin,12089
2016-06-20,Africa,Botswana,5231
2016-06-20,Africa,Burkina Faso,100389
2016-06-20,Africa,Burundi,110467
2016-06-20,Africa,Cameroon,73900
2016-06-20,Africa,Cape Verde,1130
2016-06-20,Africa,Central African Republic,41331
2016-06-20,Africa,Chad,68632
2016-06-20,Africa,Democratic Republic of Congo,15295
2016-06-20,Africa,Djibouti,15808
2016-06-20,Africa,Egypt,1047469
2016-06-20,Africa,Equatorial Guinea,596
2016-06-20,Africa,Eritrea,17267
2016-06-20,Africa,Ethiopia,48815
2016-06-20,Africa,Gabon,1806
2016-06-20,Africa,Gambia,17369
2016-06-20,Africa,Ghana,80672
2016-06-20,Africa,Guinea,21617
2016-06-20,Africa,Guinea-Bissau,347
2016-06-20,Africa,Ivory Coast,38146
2016-06-20,Africa,Kenya,278272
2016-06-20,Africa,Lesotho,3043
2016-06-20,Africa,Liberia,17091
2016-06-20,Africa,Libya,428478
2016-06-20,Africa,Madagascar,3962
2016-06-20,Africa,Malawi,14556
2016-06-20,Africa,Mali,169861
2016-06-20,Africa,Mauritania,11635
2016-06-20,Africa,Mauritius,14865
2016-06-20,Africa,Morocco,126814
2016-06-20,Africa,Mozambique,18925
2016-06-20,Africa,Namibia,14803
2016-06-20,Africa,Niger,53270
2016-06-20,Africa,Nigeria,757746
2016-06-20,Africa,Republic of Congo,36574
2016-06-20,Africa,Reunion,9101
2016-06-20,Africa,Rwanda,46239
2016-06-20,Africa,"Saint Helena, Ascension and Tristan da Cunha",391
2016-06-20,Africa,Senegal,31404
2016-06-20,Africa,Seychelles,622
2016-06-20,Africa,Sierra Leone,14272
2016-06-20,Africa,Somalia,274317
2016-06-20,Africa,South Africa,328762
2016-06-20,Africa,South Sudan,68804
2016-06-20,Africa,Sudan,137870
2016-06-20,Africa,Tanzania,32509
2016-06-20,Africa,Togo,4307
2016-06-20,Africa,Tunisia,299460
2016-06-20,Africa,Uganda,72970
2016-06-20,Africa,Zambia,16732
2016-06-20,Africa,Zimbabwe,120652
2016-06-20,Africa,eSwatini,3723
2016-06-20,Antarctica,Antarctica,1101
2016-06-20,Asia,Afghanistan,1017201
2016-06-20,Asia,Armenia,132566
2016-06-20,Asia,Azerbaijan,100566
2016-06-20,Asia,Bahrain,75809
2016-06-20,Asia,Bangladesh,365271
2016-06-20,Asia,Bhutan,1486
2016-06-20,Asia,Brunei,11146
2016-06-20,Asia,Cambodia,44415
2016-06-20,Asia,China,740084
2016-06-20,Asia,East Timor,3085
2016-06-20,Asia,Georgia,11028
2016-06-20,Asia,Hong Kong,32267
2016-06-20,Asia,India,1234153
2016-06-20,Asia,Indonesia,415349
2016-06-20,Asia,Iran,856496
2016-06-20,Asia,Iraq,1633011
2016-06-20,Asia,Israel,2633410
2016-06-20,Asia,Japan,291827
2016-06-20,Asia,Jordan,155182
2016-06-20,Asia,Kazakhstan,24199
2016-06-20,Asia,Kuwait,69940
2016-06-20,Asia,Kyrgyzstan,13885
2016-06-20,Asia,Laos,5248
2016-06-20,Asia,Lebanon,277531
2016-06-20,Asia,Macau,925
2016-06-20,Asia,Malaysia,166812
2016-06-20,Asia,Maldives,29192
2016-06-20,Asia,Mongolia,5507
2016-06-20,Asia,Myanmar,77566
2016-06-20,Asia,Nepal,97879
2016-06-20,Asia,North Korea,214054
2016-06-20,Asia,Oman,14085
2016-06-20,Asia,Pakistan,1021688
2016-06-20,Asia,Palestine,354574
2016-06-20,Asia,Paracel Islands,320
2016-06-20,Asia,Philippines,351762
2016-06-20,Asia,Qatar,41028
2016-06-20,Asia,Saudi Arabia,967946
2016-06-20,Asia,Singapore,55991
2016-06-20,Asia,South Korea,250175
2016-06-20,Asia,Sri Lanka,73102
2016-06-20,Asia,Syria,2975458
2016-06-20,Asia,Taiwan,42756
2016-06-20,Asia,Tajikistan,20784
2016-06-20,Asia,Thailand,198394
2016-06-20,Asia,Turkey,1914684
2016-06-20,Asia,Turkmenistan,20715
2016-06-20,Asia,United Arab Emirates,80592
2016-06-20,Asia,Uzbekistan,14955
2016-06-20,Asia,Vietnam,114904
2016-06-20,Asia,Yemen,847647
2016-06-20,Europe,Albania,70270
2016-06-20,Europe,Andorra,1216
2016-06-20,Europe,Austria,114277
2016-06-20,Europe,Bailiwick of Guernsey,1346
2016-06-20,Europe,Bailiwick of Jersey,26199
2016-06-20,Europe,Belarus,71653
2016-06-20,Europe,Belgium,557431
2016-06-20,Europe,Bosnia and Herzegovina,35658
2016-06-20,Europe,Bulgaria,63300
2016-06-20,Europe,Croatia,85555
2016-06-20,Europe,Cyprus,29706
2016-06-20,Europe,Czech Republic,48821
2016-06-20,Europe,Denmark,101307
2016-06-20,Europe,Estonia,18454
2016-06-20,Europe,Finland,28915
2016-06-20,Europe,France,1481847
2016-06-20,Europe,Germany,655505
2016-06-20,Europe,Gibraltar,3184
2016-06-20,Europe,Greece,342999
2016-06-20,Europe,Hungary,179380
2016-06-20,Europe,Iceland,10890
2016-06-20,Europe,Ireland,188744
2016-06-20,Europe,Isle of Man,68
2016-06-20,Europe,Italy,451065
2016-06-20,Europe,Kosovo,21031
2016-06-20,Europe,Latvia,12969
2016-06-20,Europe,Liechtenstein,609
2016-06-20,Europe,Lithuania,33482
2016-06-20,Europe,Luxembourg,8644
2016-06-20,Europe,Malta,11074
2016-06-20,Europe,Moldova,24734
2016-06-20,Europe,Monaco,2413
2016-06-20,Europe,Montenegro,5825
2016-06-20,Europe,Netherlands,143541
2016-06-20,Europe,North Macedonia,108309
2016-06-20,Europe,Norway,76815
2016-06-20,Europe,Poland,133777
2016-06-20,Europe,Portugal,43568
2016-06-20,Europe,Romania,149821
2016-06-20,Europe,Russia,1959141
2016-06-20,Europe,Serbia,144832
2016-06-20,Europe,Slovakia,14790
2016-06-20,Europe,Slovenia,28892
2016-06-20,Europe,Spain,351416
2016-06-20,Europe,Svalbard,574
2016-06-20,Europe,Sweden,250436
2016-06-20,Europe,Switzerland,149176
2016-06-20,Europe,Ukraine,1034887
2016-06-20,Europe,United Kingdom,1563471
2016-06-20,Europe,Vatican City,4816
2016-06-20,North America,Antigua and Barbuda,877
2016-06-20,North America,Aruba,546
2016-06-20,North America,Bahamas,19636
2016-06-20,North America,Barbados,2438
2016-06-20,North America,Belize,12640
2016-06-20,North America,Bermuda,1874
2016-06-20,North America,Canada,817187
2016-06-20,North America,Cayman Islands,1294
2016-06-20,North America,Costa Rica,7932
2016-06-20,North America,Cuba,133809
2016-06-20,North America,Dominica,3112
2016-06-20,North America,Dominican Republic,14890
2016-06-20,North America,El Salvador,41851
2016-06-20,North America,Greenland,1099
2016-06-20,North America,Grenada,4510
2016-06-20,North America,Guadeloupe,5838
2016-06-20,North America,Guatemala,61990
2016-06-20,North America,Haiti,38365
2016-06-20,North America,Honduras,60596
2016-06-20,North America,Jamaica,28254
2016-06-20,North America,Martinique,726
2016-06-20,North America,Mexico,731168
2016-06-20,North America,Nicaragua,18018
2016-06-20,North America,Panama,40482
2016-06-20,North America,Puerto Rico,16771
2016-06-20,North America,Saint Kitts and Nevis,65
2016-06-20,North America,Saint Lucia,424
2016-06-20,North America,Saint Vincent and the Grenadines,962
2016-06-20,North America,Trinidad and Tobago,15375
2016-06-20,North America,Turks and Caicos Islands,1097
2016-06-20,North America,United States,18995417
2016-06-20,North America,"Virgin Islands, U.S.",587
2016-06-20,Oceania,Australia,1603663
2016-06-20,Oceania,Christmas Island,2215
2016-06-20,Oceania,Cook Islands,127
2016-06-20,Oceania,Fiji,12336
2016-06-20,Oceania,Guam,9206
2016-06-20,Oceania,Kiribati,1175
2016-06-20,Oceania,Marshall Islands,1048
2016-06-20,Oceania,Nauru,20043
2016-06-20,Oceania,New Zealand,95403
2016-06-20,Oceania,Oceania,770
2016-06-20,Oceania,Oceans,19123
2016-06-20,Oceania,Palau,1781
2016-06-20,Oceania,Papua New Guinea,16179
2016-06-20,Oceania,Samoa,1956
2016-06-20,Oceania,Vanuatu,2285
2016-06-20,South America,Argentina,137396
2016-06-20,South America,Bolivia,42441
2016-06-20,South America,Brazil,276936
2016-06-20,South America,Chile,80734
2016-06-20,South America,Colombia,181093
2016-06-20,South America,Ecuador,36512
2016-06-20,South America,Guyana,11892
2016-06-20,South America,Paraguay,19963
2016-06-20,South America,Peru,88865
2016-06-20,South America,Suriname,1420
2016-06-20,South America,Uruguay,16502
2016-06-20,South America,Venezuela,285663
2016-06-27,Africa,Algeria,84747
2016-06-27,Africa,Angola,44423
2016-06-27,Africa,Benin,12198
2016-06-27,Africa,Botswana,5289
2016-06-27,Africa,Burkina Faso,100786
2016-06-27,Africa,Burundi,110607
2016-06-27,Africa,Cameroon,75008
2016-06-27,Africa,Central African Republic,41481
2016-06-27,Africa,Chad,68823
2016-06-27,Africa,Comoros,488
2016-06-27,Africa,Democratic Republic of Congo,15525
2016-06-27,Africa,Djibouti,15817
2016-06-27,Africa,Egypt,1059982
2016-06-27,Africa,Eritrea,18157
2016-06-27,Africa,Ethiopia,49241
2016-06-27,Africa,Gabon,1822
2016-06-27,Africa,Gambia,17432
2016-06-27,Africa,Ghana,81953
2016-06-27,Africa,Guinea,21647
2016-06-27,Africa,Ivory Coast,38402
2016-06-27,Africa,Kenya,283748
2016-06-27,Africa,Lesotho,3557
2016-06-27,Africa,Liberia,17394
2016-06-27,Africa,Libya,435906
2016-06-27,Africa,Madagascar,4160
2016-06-27,Africa,Malawi,14723
2016-06-27,Africa,Mali,170813
2016-06-27,Africa,Mauritania,11730
2016-06-27,Africa,Mauritius,15098
2016-06-27,Africa,Mayotte,361
2016-06-27,Africa,Morocco,127948
2016-06-27,Africa,Mozambique,19085
2016-06-27,Africa,Namibia,14846
2016-06-27,Africa,Niger,53595
2016-06-27,Africa,Nigeria,768708
2016-06-27,Africa,Republic of Congo,36871
2016-06-27,Africa,Reunion,9265
2016-06-27,Africa,Rwanda,46409
2016-06-27,Africa,Senegal,31611
2016-06-27,Africa,Seychelles,639
2016-06-27,Africa,Sierra Leone,14569
2016-06-27,Africa,Somalia,278262
2016-06-27,Africa,South Africa,334114
2016-06-27,Africa,South Sudan,69479
2016-06-27,Africa,Sudan,139994
2016-06-27,Africa,Tanzania,32959
2016-06-27,Africa,Togo,4339
2016-06-27,Africa,Tunisia,300444
2016-06-27,Africa,Uganda,74151
2016-06-27,Africa,Zambia,17293
2016-06-27,Africa,Zimbabwe,122261
2016-06-27,Africa,eSwatini,3739
2016-06-27,Antarctica,Antarctica,1128
2016-06-27,Asia,Afghanistan,1031970
2016-06-27,Asia,Armenia,134535
2016-06-27,Asia,Azerbaijan,101463
2016-06-27,Asia,Bahrain,77369
2016-06-27,Asia,Bangladesh,433659
2016-06-27,Asia,Bhutan,1494
2016-06-27,Asia,Brunei,11229
2016-06-27,Asia,Cambodia,44884
2016-06-27,Asia,China,750200
2016-06-27,Asia,East Timor,3086
2016-06-27,Asia,Georgia,11287
2016-06-27,Asia,Hong Kong,32607
2016-06-27,Asia,India,1255371
2016-06-27,Asia,Indonesia,419022
2016-06-27,Asia,Iran,864852
2016-06-27,Asia,Iraq,1667329
2016-06-27,Asia,Israel,2700749
2016-06-27,Asia,Japan,303300
2016-06-27,Asia,Jordan,159743
2016-06-27,Asia,Kazakhstan,24828
2016-06-27,Asia,Kuwait,70881
2016-06-27,Asia,Kyrgyzstan,14245
2016-06-27,Asia,Laos,5261
2016-06-27,Asia,Lebanon,290333
2016-06-27,Asia,Macau,954
2016-06-27,Asia,Malaysia,168978
2016-06-27,Asia,Maldives,29223
2016-06-27,Asia,Mongolia,5527
2016-06-27,Asia,Myanmar,78645
2016-06-27,Asia,Nepal,98718
2016-06-27,Asia,North Korea,215279
2016-06-27,Asia,Oman,14188
2016-06-27,Asia,Pakistan,1031469
2016-06-27,Asia,Palestine,363084
2016-06-27,Asia,Philippines,361253
2016-06-27,Asia,Qatar,41260
2016-06-27,Asia,Saudi Arabia,998753
2016-06-27,Asia,Singapore,58095
2016-06-27,Asia,South Korea,252173
2016-06-27,Asia,Sri Lanka,75626
2016-06-27,Asia,Syria,3011730
2016-06-27,Asia,Taiwan,45004
2016-06-27,Asia,Tajikistan,21140
2016-06-27,Asia,Thailand,201293
2016-06-27,Asia,Turkey,2059197
2016-06-27,Asia,Turkmenistan,21196
2016-06-27,Asia,United Arab Emirates,80910
2016-06-27,Asia,Uzbekistan,15690
2016-06-27,Asia,Vietnam,116593
2016-06-27,Asia,Yemen,855884
2016-06-27,Europe,Albania,74174
2016-06-27,Europe,Andorra,1234
2016-06-27,Europe,Austria,116244
2016-06-27,Europe,Bailiwick of Guernsey,1356
2016-06-27,Europe,Bailiwick of Jersey,26588
2016-06-27,Europe,Belarus,72631
2016-06-27,Europe,Belgium,566448
2016-06-27,Europe,Bosnia and Herzegovina,36281
2016-06-27,Europe,Bulgaria,64274
2016-06-27,Europe,Croatia,85881
2016-06-27,Europe,Cyprus,30080
2016-06-27,Europe,Czech Republic,49288
2016-06-27,Europe,Denmark,105052
2016-06-27,Europe,Estonia,18627
2016-06-27,Europe,Faroe Islands,370
2016-06-27,Europe,Finland,29690
2016-06-27,Europe,France,1496657
2016-06-27,Europe,Germany,664555
2016-06-27,Europe,Gibraltar,3203
2016-06-27,Europe,Greece,345822
2016-06-27,Europe,Hungary,180714
2016-06-27,Europe,Iceland,11187
2016-06-27,Europe,Ireland,194327
2016-06-27,Europe,Isle of Man,80
2016-06-27,Europe,Italy,461003
2016-06-27,Europe,Kosovo,21793
2016-06-27,Europe,Latvia,13454
2016-06-27,Europe,Lithuania,34281
2016-06-27,Europe,Luxembourg,9293
2016-06-27,Europe,Malta,11119
2016-06-27,Europe,Moldova,25574
2016-06-27,Europe,Monaco,2426
2016-06-27,Europe,Montenegro,5911
2016-06-27,Europe,Netherlands,144656
2016-06-27,Europe,North Macedonia,109345
2016-06-27,Europe,Norway,77877
2016-06-27,Europe,Poland,136171
2016-06-27,Europe,Portugal,44309
2016-06-27,Europe,Romania,153057
2016-06-27,Europe,Russia,1985759
2016-06-27,Europe,Serbia,148438
2016-06-27,Europe,Slovakia,15143
2016-06-27,Europe,Slovenia,28965
2016-06-27,Europe,Spain,356403
2016-06-27,Europe,Sweden,254158
2016-06-27,Europe,Switzerland,150472
2016-06-27,Europe,Ukraine,1044453
2016-06-27,Europe,United Kingdom,1603057
2016-06-27,Europe,Vatican City,4869
2016-06-27,North America,Antigua and Barbuda,885
2016-06-27,North America,Aruba,561
2016-06-27,North America,Bahamas,19841
2016-06-27,North America,Barbados,2472
2016-06-27,North America,Belize,12788
2016-06-27,North America,Bermuda,2047
2016-06-27,North America,Canada,826483
2016-06-27,North America,Cayman Islands,1294
2016-06-27,North America,Costa Rica,8002
2016-06-27,North America,Cuba,134815
2016-06-27,North America,Dominica,3144
2016-06-27,North America,Dominican Republic,15076
2016-06-27,North America,El Salvador,42946
2016-06-27,North America,Greenland,1120
2016-06-27,North America,Grenada,4532
2016-06-27,North America,Guadeloupe,5884
2016-06-27,North America,Guatemala,62642
2016-06-27,North America,Haiti,39127
2016-06-27,North America,Honduras,61272
2016-06-27,North America,Jamaica,28535
2016-06-27,North America,Martinique,732
2016-06-27,North America,Mexico,742196
2016-06-27,North America,Montserrat,1359
2016-06-27,North America,Nicaragua,18436
2016-06-27,North America,Panama,40934
2016-06-27,North America,Puerto Rico,17132
2016-06-27,North America,Saint Kitts and Nevis,75
2016-06-27,North America,Saint Lucia,428
2016-06-27,North America,Saint Vincent and the Grenadines,969
2016-06-27,North America,Saint-Martin,355
2016-06-27,North America,Trinidad and Tobago,16459
2016-06-27,North America,Turks and Caicos Islands,1143
2016-06-27,North America,United States,19239969
2016-06-27,North America,"Virgin Islands, U.S.",608
2016-06-27,Oceania,Australia,1618205
2016-06-27,Oceania,Cook Islands,127
2016-06-27,Oceania,Fiji,12406
2016-06-27,Oceania,Guam,9262
2016-06-27,Oceania,Kiribati,1211
2016-06-27,Oceania,Marshall Islands,1062
2016-06-27,Oceania,Micronesia,1244
2016-06-27,Oceania,Nauru,20049
2016-06-27,Oceania,New Zealand,96501
2016-06-27,Oceania,Northern Mariana Islands,178
2016-06-27,Oceania,Oceania,809
2016-06-27,Oceania,Oceans,19363
2016-06-27,Oceania,Palau,1789
2016-06-27,Oceania,Papua New Guinea,16256
2016-06-27,Oceania,Samoa,1984
2016-06-27,Oceania,Tonga,720
2016-06-27,Oceania,Tuvalu,1082
2016-06-27,South America,Argentina,141307
2016-06-27,South America,Bolivia,43213
2016-06-27,South America,Brazil,281544
2016-06-27,South America,Chile,81961
2016-06-27,South America,Colombia,183406
2016-06-27,South America,Ecuador,36837
2016-06-27,South America,French Guiana,37
2016-06-27,South America,Guyana,12143
2016-06-27,South America,Paraguay,20315
2016-06-27,South America,Peru,90027
2016-06-27,South America,Suriname,1465
2016-06-27,South America,Uruguay,16629
2016-06-27,South America,Venezuela,287443
2016-07-04,Africa,Algeria,85434
2016-07-04,Africa,Angola,50662
2016-07-04,Africa,Benin,12295
2016-07-04,Africa,Botswana,5334
2016-07-04,Africa,Burkina Faso,100979
2016-07-04,Africa,Burundi,111027
2016-07-04,Africa,Cameroon,75314
2016-07-04,Africa,Central African Republic,41882
2016-07-04,Africa,Chad,69087
2016-07-04,Africa,Democratic Republic of Congo,15817
2016-07-04,Africa,Djibouti,15959
2016-07-04,Africa,Egypt,1067659
2016-07-04,Africa,Eritrea,18652
2016-07-04,Africa,Ethiopia,49693
2016-07-04,Africa,Gabon,1843
2016-07-04,Africa,Gambia,17941
2016-07-04,Africa,Ghana,83070
2016-07-04,Africa,Guinea,21710
2016-07-04,Africa,Ivory Coast,38448
2016-07-04,Africa,Kenya,289721
2016-07-04,Africa,Lesotho,3582
2016-07-04,Africa,Liberia,17489
2016-07-04,Africa,Libya,440996
2016-07-04,Africa,Madagascar,4169
2016-07-04,Africa,Malawi,14890
2016-07-04,Africa,Mali,172404
2016-07-04,Africa,Mauritania,11870
2016-07-04,Africa,Mauritius,15285
2016-07-04,Africa,Morocco,128483
2016-07-04,Africa,Mozambique,19206
2016-07-04,Africa,Namibia,14956
2016-07-04,Africa,Niger,53780
2016-07-04,Africa,Nigeria,777461
2016-07-04,Africa,Republic of Congo,37068
2016-07-04,Africa,Reunion,9282
2016-07-04,Africa,Rwanda,47624
2016-07-04,Africa,Senegal,31759
2016-07-04,Africa,Sierra Leone,15332
2016-07-04,Africa,Somalia,279847
2016-07-04,Africa,South Africa,349375
2016-07-04,Africa,South Sudan,76087
2016-07-04,Africa,Sudan,143707
2016-07-04,Africa,Tanzania,33393
2016-07-04,Africa,Togo,4400
2016-07-04,Africa,Tunisia,300906
2016-07-04,Africa,Uganda,75770
2016-07-04,Africa,Western Sahara,1375
2016-07-04,Africa,Zambia,17599
2016-07-04,Africa,Zimbabwe,128302
2016-07-04,Africa,eSwatini,3772
2016-07-04,Antarctica,Antarctica,1136
2016-07-04,Asia,Afghanistan,1042223
2016-07-04,Asia,Armenia,135298
2016-07-04,Asia,Azerbaijan,102157
2016-07-04,Asia,Bahrain,77747
2016-07-04,Asia,Bangladesh,467867
2016-07-04,Asia,Bhutan,1563
2016-07-04,Asia,Brunei,11748
2016-07-04,Asia,Cambodia,47774
2016-07-04,Asia,China,762727
2016-07-04,Asia,East Timor,3086
2016-07-04,Asia,Georgia,11667
2016-07-04,Asia,Hong Kong,33304
2016-07-04,Asia,India,1277634
2016-07-04,Asia,Indonesia,423341
2016-07-04,Asia,Iran,872817
2016-07-04,Asia,Iraq,1713739
2016-07-04,Asia,Israel,2737917
2016-07-04,Asia,Japan,307854
2016-07-04,Asia,Jordan,161130
2016-07-04,Asia,Kazakhstan,25181
2016-07-04,Asia,Kuwait,72503
2016-07-04,Asia,Kyrgyzstan,14483
2016-07-04,Asia,Laos,5437
2016-07-04,Asia,Lebanon,292523
2016-07-04,Asia,Macau,1009
2016-07-04,Asia,Malaysia,170910
2016-07-04,Asia,Maldives,29802
2016-07-04,Asia,Mongolia,5534
2016-07-04,Asia,Myanmar,78990
2016-07-04,Asia,Nepal,99122
2016-07-04,Asia,North Korea,220604
2016-07-04,Asia,Oman,14367
2016-07-04,Asia,Pakistan,1040617
2016-07-04,Asia,Palestine,367917
2016-07-04,Asia,Paracel Islands,326
2016-07-04,Asia,Philippines,369154
2016-07-04,Asia,Qatar,41400
2016-07-04,Asia,Saudi Arabia,1047054
2016-07-04,Asia,Singapore,58508
2016-07-04,Asia,South Korea,256027
2016-07-04,Asia,Sri Lanka,76744
2016-07-04,Asia,Syria,3045254
