mention_week,conflict_country_name,conflict_continent,material_conflict_mentions,material_conflict_unique_events,material_conflict_mentions_weighted
2019-10-07,Pakistan,Asia,4671,2745,0.7459983441183597
2019-10-07,Indonesia,Asia,3806,2192,1.802601983398734
2019-10-07,Jordan,Asia,3594,335,0.18342595368285436
2019-10-07,Bangladesh,Asia,3558,2275,0.9618304091872514
2019-10-07,Italy,Europe,3486,1922,0.6070952039721448
2019-10-07,Saudi Arabia,Asia,3384,1422,0.3567970129022089
2019-10-14,United States,North America,231813,61867,12.922198200400603
2019-10-14,Turkey,Asia,75911,24917,19.332945692047
2019-10-14,Syria,Asia,64760,19883,10.79169234645029
2019-10-14,Spain,Europe,29076,10441,13.546740953427323
2019-10-14,United Kingdom,Europe,23948,8994,3.086365034332576
2019-10-14,Russia,Europe,18358,8224,4.534156131189111
2019-10-14,Mexico,North America,18189,7155,4.306063860917996
2019-10-14,India,Asia,14075,8210,1.2023385560977404
2019-10-14,Ukraine,Europe,8952,4527,1.089125991530715
2019-10-14,Australia,Oceania,8422,2831,0.6617319540967823
2019-10-14,China,Asia,8160,4030,2.2322883033462766
2019-10-14,Canada,North America,7970,2653,0.3803114161442865
2019-10-14,France,Europe,7811,3596,2.0380729195554936
2019-10-14,Pakistan,Asia,6964,3424,0.9254606285446838
2019-10-14,Afghanistan,Asia,6478,2738,1.5682768462302772
2019-10-14,Iraq,Asia,6248,2007,0.884931631559569
2019-10-14,Israel,Asia,6095,3368,0.8419753822006054
2019-10-14,Germany,Europe,5618,2417,0.8410948787079521
2019-10-14,Nigeria,Africa,5179,3523,1.0057177086091347
2019-10-14,Iran,Asia,5027,2225,0.6032922940811272
2019-10-14,Italy,Europe,3900,1903,0.6663415697469262
2019-10-14,Ireland,Europe,3729,1177,0.3879796874207921
2019-10-14,Chile,South America,3668,1240,1.8441401899557066
2019-10-14,Belgium,Europe,3462,1293,0.9373572173417966
2019-10-14,Lebanon,Asia,3190,1281,0.9295011605513873
2019-10-21,United States,North America,189392,58280,11.907373643348754
2019-10-21,United Kingdom,Europe,42325,11891,7.52036248173689
2019-10-21,Syria,Asia,38272,12676,7.82275879185916
2019-10-21,Turkey,Asia,31203,11307,7.933236667915037
2019-10-21,Iraq,Asia,23787,6804,6.7352206419147205
2019-10-21,Russia,Europe,21422,9698,5.65339750898861
2019-10-21,Canada,North America,12052,3318,0.5827000094710714
2019-10-21,Ukraine,Europe,10734,4386,1.2155338272653622
2019-10-21,China,Asia,10355,4747,3.0004251287737236
2019-10-21,India,Asia,10082,6398,0.837386429507981
2019-10-21,Israel,Asia,9775,3850,1.0638086264721276
2019-10-21,Spain,Europe,9147,3441,3.5515965566084553
2019-10-21,Australia,Oceania,9079,3294,0.7856522944487078
2019-10-21,Chile,South America,8992,3426,5.778628820309038
2019-10-21,Mexico,North America,7398,3378,1.3897529533213593
2019-10-21,Ireland,Europe,6970,1856,0.9627397786408501
2019-10-21,France,Europe,6496,2356,1.2619973595180172
2019-10-21,Pakistan,Asia,6030,3536,0.867747171661992
2019-10-21,Iran,Asia,4585,2242,1.0305425129808234
2019-10-21,Nigeria,Africa,4456,3211,1.093701857829056
2019-10-21,Lebanon,Asia,4209,1639,1.8837047766302784
2019-10-21,Germany,Europe,3647,1860,0.729248052492271
2019-10-21,Afghanistan,Asia,3497,1751,0.9710426814819314
2019-10-21,Italy,Europe,3323,1827,1.1626020027504644
2019-10-21,Japan,Asia,3284,1339,0.6991505464314166
2019-10-28,United States,North America,204459,61085,15.313810779238194
2019-10-28,Syria,Asia,27854,11250,6.5927494840787
2019-10-28,United Kingdom,Europe,19765,8427,3.9132097143416105
2019-10-28,Iraq,Asia,18779,6290,8.066344762463036
2019-10-28,Russia,Europe,17661,8115,5.55791536182013
2019-10-28,Israel,Asia,16997,6163,4.067809571066765
2019-10-28,Turkey,Asia,16917,7016,5.433795135973596
2019-10-28,Ukraine,Europe,11284,4390,1.2332058637377568
2019-10-28,Canada,North America,9995,2772,0.44832110496076477
2019-10-28,Australia,Oceania,9563,3343,0.9730905774026979
2019-10-28,China,Asia,9216,3886,2.51430992906297
2019-10-28,India,Asia,9106,5512,0.9593615663321432
2019-10-28,Pakistan,Asia,7126,3477,1.192241883553533
2019-10-28,France,Europe,6917,3076,2.292433081311838
2019-10-28,Hong Kong,Asia,5547,1559,1.9667814461300754
2019-10-28,Iran,Asia,5482,2045,1.2107746500876684
2019-10-28,Spain,Europe,5178,2240,3.009667494425693
2019-10-28,Japan,Asia,5092,1349,0.6910950131773477
2019-10-28,Lebanon,Asia,5054,1955,1.2896299890164993
2019-10-28,Mexico,North America,4879,2794,0.7724860240567849
2019-10-28,Germany,Europe,4610,2075,1.2187682683157943
2019-10-28,Nigeria,Africa,4603,3140,1.3030947800383246
2019-10-28,Afghanistan,Asia,4466,2243,1.2361927414715572
2019-10-28,Ireland,Europe,4115,1386,0.6982718188638591
2019-10-28,Brazil,South America,3890,2052,2.406142873333356
2019-11-04,United States,North America,189706,58146,14.092373512138382
2019-11-04,Mexico,North America,31018,8348,3.8295552447724055
2019-11-04,United Kingdom,Europe,19846,7777,2.8971327295872604
2019-11-04,Iraq,Asia,19281,6549,7.115759150706267
2019-11-04,Turkey,Asia,13218,5725,4.34404423210941
2019-11-04,Russia,Europe,12758,7307,4.758437386814835
2019-11-04,India,Asia,12742,6736,1.7870298332424104
2019-11-04,Australia,Oceania,11531,3453,1.0842012969005086
2019-11-04,Iran,Asia,11485,3779,2.1741182037453433
2019-11-04,China,Asia,11389,4105,2.864512373745096
2019-11-04,Ukraine,Europe,11320,4710,1.5332313465709348
2019-11-04,Syria,Asia,11238,5056,2.652163613176679
2019-11-04,Canada,North America,10550,3527,0.5096073140627172
2019-11-04,France,Europe,7234,3324,2.910498164798817
2019-11-04,Israel,Asia,6885,3789,1.1627392293814391
2019-11-04,Germany,Europe,6455,3116,2.1716639418962784
2019-11-04,Spain,Europe,5773,2704,2.2910975009993177
2019-11-04,Brazil,South America,5479,2631,2.9914885548797363
2019-11-04,Nigeria,Africa,4818,3106,0.8966281365543782
2019-11-04,Hong Kong,Asia,4621,1576,2.222846820693002
2019-11-04,Pakistan,Asia,4347,2377,0.8296852718820587
2019-11-04,Saudi Arabia,Asia,4054,1449,0.9710916645820075
2019-11-04,Vietnam,Asia,3958,1292,1.0222650418299717
2019-11-04,Italy,Europe,3803,2037,1.1740554486023926
2019-11-04,Ireland,Europe,3442,1285,0.569364313664224
2019-11-11,United States,North America,212159,59350,13.14964752815117
2019-11-11,Israel,Asia,57697,17168,13.871675057795258
2019-11-11,Hong Kong,Asia,21667,5541,8.8119323002484
2019-11-11,Russia,Europe,19954,8630,5.820548573115487
2019-11-11,United Kingdom,Europe,19372,7184,3.2796429643102107
2019-11-11,Ukraine,Europe,17901,6287,1.7379299543004083
2019-11-11,China,Asia,17238,6158,5.871621196600411
2019-11-11,Australia,Oceania,16483,5667,1.8708420204771927
2019-11-11,Turkey,Asia,15718,5801,3.4930157829916433
2019-11-11,Syria,Asia,14606,4731,2.1754300827803843
2019-11-11,Bolivia,South America,11744,4807,6.553153554999075
2019-11-11,Mexico,North America,9476,3686,1.4695725058013727
2019-11-11,France,Europe,8115,3976,3.0259902168014365
2019-11-11,India,Asia,8102,5242,0.9204436507571777
2019-11-11,Canada,North America,7882,2897,0.3274990445845174
2019-11-11,Iran,Asia,7872,2818,1.6333512598125468
2019-11-11,Iraq,Asia,7099,3282,2.688095077638581
2019-11-11,Italy,Europe,6099,2519,1.4445955497823026
2019-11-11,Afghanistan,Asia,5600,2210,1.342471141379036
2019-11-11,Spain,Europe,5076,2099,1.487365203308529
2019-11-11,Germany,Europe,4905,2338,1.2984011775848492
2019-11-11,Nigeria,Africa,4523,3331,0.7810572457675926
2019-11-11,Indonesia,Asia,3782,2026,1.350689669666871
2019-11-11,Pakistan,Asia,3728,2185,0.6395024403235755
2019-11-11,Greece,Europe,3638,1281,0.47670897042412114
2019-11-18,United States,North America,197006,59438,11.333279589361211
2019-11-18,United Kingdom,Europe,27515,8576,3.6060540350029546
2019-11-18,Israel,Asia,24497,9333,5.210990822442871
2019-11-18,China,Asia,15652,5962,4.309973726343172
2019-11-18,Iraq,Asia,15021,4210,5.845571699066206
2019-11-18,Ukraine,Europe,14706,5995,2.0964969820201955
2019-11-18,Hong Kong,Asia,13677,4005,4.5874175174007865
2019-11-18,Russia,Europe,12790,7182,4.077458113770744
2019-11-18,Iran,Asia,11974,5767,3.858058097790122
2019-11-18,Syria,Asia,10836,4373,2.541429540978615
2019-11-18,Australia,Oceania,10017,3407,1.2389146686988646
2019-11-18,Turkey,Asia,8328,3210,2.2299039116713293
2019-11-18,Afghanistan,Asia,8119,2525,1.1373483094891346
2019-11-18,India,Asia,7729,5009,0.7973709515654321
2019-11-18,Canada,North America,7464,2991,0.4536880633944338
2019-11-18,Colombia,South America,6560,3029,4.789536979702603
2019-11-18,Sweden,Europe,6535,1870,1.3760916200908044
2019-11-18,Mexico,North America,6159,3027,1.34146239496373
2019-11-18,Germany,Europe,5539,2396,1.6086866646021394
2019-11-18,France,Europe,5371,2821,2.8754300147440963
2019-11-18,Nigeria,Africa,4492,3088,0.9587260623454654
2019-11-18,Bolivia,South America,4308,2343,3.05367543969105
2019-11-18,Pakistan,Asia,4282,2221,0.6299225068650965
2019-11-18,New Zealand,Oceania,3886,1078,0.6000442823926042
2019-11-18,South Africa,Africa,3739,2199,1.1439365680108604
2019-11-25,United States,North America,144418,44019,10.557420259514432
2019-11-25,United Kingdom,Europe,53721,12787,11.984631459704195
2019-11-25,Iraq,Asia,25241,8947,10.80769058652178
2019-11-25,Israel,Asia,14137,7320,2.897061691136644
2019-11-25,China,Asia,13598,5009,3.511577919050798
2019-11-25,India,Asia,12505,6812,1.1626727434366566
2019-11-25,Iran,Asia,11590,5419,3.6399140885381724
2019-11-25,Russia,Europe,10948,5845,4.0223072620410445
2019-11-25,Mexico,North America,10025,3629,1.8800161958023216
2019-11-25,France,Europe,9418,4155,4.002043263332674
2019-11-25,Australia,Oceania,8749,3142,1.0451173209724607
2019-11-25,Turkey,Asia,8476,3239,2.1297321617892635
2019-11-25,Canada,North America,7638,2810,0.5937734411911674
2019-11-25,Ukraine,Europe,7203,3790,1.3407552891807004
2019-11-25,Hong Kong,Asia,6198,1629,2.0414779588311447
2019-11-25,Syria,Asia,5855,2479,1.5267349968212989
2019-11-25,Afghanistan,Asia,5718,2567,1.3685320064853743
2019-11-25,Germany,Europe,5089,2490,2.231290298745217
2019-11-25,Nigeria,Africa,4776,3115,0.7958827080664336
2019-11-25,Pakistan,Asia,4620,2527,0.803963586953445
2019-11-25,Malta,Europe,4465,1758,1.9810180640730082
2019-11-25,Netherlands,Europe,4451,1037,1.1494037333024587
2019-11-25,Brazil,South America,4102,1674,1.5379510509007275
2019-11-25,Ireland,Europe,4021,1131,0.47426643930360896
2019-11-25,Italy,Europe,3599,1895,0.9175166932610872
2019-12-02,United States,North America,212923,59934,19.089245788394244
2019-12-02,United Kingdom,Europe,33889,10354,5.161399998409788
2019-12-02,India,Asia,25492,11956,6.23711071028107
2019-12-02,Russia,Europe,17855,8944,6.040235605114177
2019-12-02,Ukraine,Europe,16139,5025,1.9856969680237355
2019-12-02,Iran,Asia,15755,5442,3.4640548312640314
2019-12-02,France,Europe,12254,4580,4.256864484745802
2019-12-02,Saudi Arabia,Asia,11142,2673,1.1257810567729076
2019-12-02,Canada,North America,10190,3531,0.44499329739268423
2019-12-02,Australia,Oceania,9967,3723,1.0350437871464047
2019-12-02,China,Asia,9487,4648,2.8648795391141855
2019-12-02,Turkey,Asia,9353,3404,2.2364550753630597
2019-12-02,Israel,Asia,8990,5043,1.9711289726561283
2019-12-02,Mexico,North America,7990,3561,1.6255422931453105
2019-12-02,Syria,Asia,7711,2942,2.7540211842755493
2019-12-02,Iraq,Asia,7485,3911,3.7409138515698332
2019-12-02,Germany,Europe,7110,3320,1.875761924211765
2019-12-02,Japan,Asia,6183,2051,1.0774915937708915
2019-12-02,Nigeria,Africa,5649,3777,0.8954707289880067
2019-12-02,Afghanistan,Asia,4741,2222,1.1350886272782585
2019-12-02,Pakistan,Asia,4702,2665,0.7197618439117835
2019-12-02,Italy,Europe,3364,1736,1.095918225806682
2019-12-02,Spain,Europe,3188,1552,1.2975999934382692
2019-12-02,Brazil,South America,2858,1627,1.679296894198013
2019-12-02,South Africa,Africa,2527,2032,1.3451339725399594
2019-12-09,United States,North America,192155,60647,17.793273947930288
2019-12-09,United Kingdom,Europe,23208,7655,4.55306262626706
2019-12-09,India,Asia,20982,11307,3.1202895404502597
2019-12-09,Russia,Europe,17735,8390,5.2557548235418
2019-12-09,Ukraine,Europe,16028,5927,2.803383149740682
2019-12-09,China,Asia,11299,4316,2.601038605306406
2019-12-09,Germany,Europe,9815,2823,1.9331420558079684
2019-12-09,Saudi Arabia,Asia,8976,2289,0.875559644587386
2019-12-09,Canada,North America,8569,2847,0.4889196678543255
2019-12-09,Israel,Asia,8154,4084,1.5739602199861218
2019-12-09,Bailiwick of Jersey,Europe,7623,816,0.1939370975756326
2019-12-09,Turkey,Asia,7589,3110,2.2641151955893744
2019-12-09,Australia,Oceania,7151,2934,0.932477622242694
2019-12-09,Afghanistan,Asia,6869,3309,1.7894375620457295
2019-12-09,France,Europe,6869,3316,3.1488004858996947
2019-12-09,Pakistan,Asia,6804,4020,1.2304159409855242
2019-12-09,Iraq,Asia,6547,3190,2.901112617028472
2019-12-09,Mexico,North America,5778,2373,0.9152610713904638
2019-12-09,Iran,Asia,4884,2582,1.3503015265188478
2019-12-09,Nigeria,Africa,4793,3366,1.0736460801603298
2019-12-09,Lebanon,Asia,4560,1299,2.0877425393392626
2019-12-09,Czech Republic,Europe,4355,1365,2.089614915402296
2019-12-09,Bangladesh,Asia,4164,2394,0.8476557221324355
2019-12-09,Sweden,Europe,3956,1023,1.3145063027023574
2019-12-09,New Zealand,Oceania,3629,1040,0.7425495674833664
2019-12-16,United States,North America,190090,58303,15.537670010659056
2019-12-16,India,Asia,46342,19553,12.195868344903724
2019-12-16,United Kingdom,Europe,29314,7637,4.375601385108714
2019-12-16,Russia,Europe,20601,8677,6.547854351771969
2019-12-16,Australia,Oceania,15647,5008,2.4736279353440427
2019-12-16,Ukraine,Europe,14353,5860,3.2048717568410905
2019-12-16,Pakistan,Asia,11401,5441,2.868955756460748
2019-12-16,China,Asia,11038,4600,3.321429160560281
2019-12-16,Canada,North America,9447,3058,0.5468810124721409
2019-12-16,Syria,Asia,9342,3949,3.542625335240949
2019-12-16,Turkey,Asia,8954,3313,2.3862735899846177
2019-12-16,France,Europe,8504,3662,4.271260144099433
2019-12-16,Israel,Asia,7765,4610,1.5124259942452132
2019-12-16,Germany,Europe,7334,2621,1.3112534924706718
2019-12-16,Mexico,North America,5000,2480,0.9235959615353385
2019-12-16,Iran,Asia,4720,2379,1.3737273118627513
2019-12-16,Lebanon,Asia,4392,1666,1.932674619426182
2019-12-16,Philippines,Asia,4361,2382,1.1644898741041192
2019-12-16,Nigeria,Africa,4297,2956,0.7892554819375783
2019-12-16,Afghanistan,Asia,3807,1818,1.111902432114321
2019-12-16,Estonia,Europe,3726,238,0.580847430860114
2019-12-16,Iraq,Asia,3638,1775,1.6120647556875534
2019-12-16,Spain,Europe,3385,1956,1.6882909977373872
2019-12-16,Brazil,South America,3278,1500,1.365283525870077
2019-12-16,New Zealand,Oceania,3160,948,0.5904244724972609
2019-12-23,United States,North America,136521,40977,13.356899977167375
2019-12-23,Saudi Arabia,Asia,17068,4315,5.803602682656821
2019-12-23,Russia,Europe,16703,7961,6.457528871534768
2019-12-23,Syria,Asia,16500,5972,5.711116600345312
2019-12-23,Turkey,Asia,14478,4923,4.703348907078409
2019-12-23,Israel,Asia,14091,6099,4.241113540690172
2019-12-23,India,Asia,12940,8084,1.7035742872162034
2019-12-23,Afghanistan,Asia,12389,3803,3.1010790878735115
2019-12-23,United Kingdom,Europe,10830,4063,2.149456294905266
2019-12-23,Australia,Oceania,9312,2614,1.3323897859158553
2019-12-23,Ukraine,Europe,9300,4050,2.2700014585370414
2019-12-23,China,Asia,9099,4329,4.3767451150837635
2019-12-23,Iran,Asia,7005,3431,1.9185863606499096
2019-12-23,Iraq,Asia,6581,2873,2.794033178873635
2019-12-23,Canada,North America,5448,2067,0.40922882458690923
2019-12-23,Nigeria,Africa,5267,3604,1.5825547956459598
2019-12-23,France,Europe,5237,2521,3.6353278281411923
2019-12-23,Somalia,Africa,5156,1159,1.7694647609400882
2019-12-23,Pakistan,Asia,4805,2602,0.764452357269974
2019-12-23,Hong Kong,Asia,4490,1422,2.4214045645595252
2019-12-23,Japan,Asia,3832,1335,0.906951539834366
2019-12-23,Mexico,North America,3656,2047,1.1279987516252998
2019-12-23,Germany,Europe,2866,1429,0.9004661934912059
2019-12-23,Libya,Africa,2749,1196,1.9577871128792974
2019-12-23,Italy,Europe,2655,1016,0.9517618445403525
2019-12-30,United States,North America,89954,24205,21.760643214039735
2019-12-30,Iraq,Asia,22514,7971,19.687933888782048
2019-12-30,Iran,Asia,17296,5099,5.670555359415756
2019-12-30,China,Asia,7116,2394,6.598265113104205
2019-12-30,United Kingdom,Europe,5699,2044,1.1200448908102214
2019-12-30,Israel,Asia,5281,1804,1.0481578715653086
2019-12-30,Australia,Oceania,4916,1868,1.6534217228788457
2019-12-30,India,Asia,4037,2572,0.8570113515231395
2019-12-30,Cyprus,Europe,3529,598,0.5085310481803635
2019-12-30,Syria,Asia,3361,1139,1.7591413368339897
2019-12-30,Russia,Europe,3211,1909,2.250433108982122
2019-12-30,Kenya,Africa,2986,808,1.6080376828793808
2019-12-30,Turkey,Asia,2971,1392,2.618623162133346
2019-12-30,Canada,North America,2920,892,0.49297602314687794
2019-12-30,Afghanistan,Asia,2672,784,1.0227505078107093
2019-12-30,Japan,Asia,2654,680,1.1340163843373088
2019-12-30,Somalia,Africa,2516,922,1.6600240615654525
2019-12-30,Lebanon,Asia,2464,487,0.5866898358310848
2019-12-30,Ukraine,Europe,2426,1238,0.9614938784523371
2019-12-30,Pakistan,Asia,1811,959,0.7520834632857659
2019-12-30,France,Europe,1809,751,0.7444627033045279
2019-12-30,Libya,Africa,1801,530,1.5990589620691413
2019-12-30,Germany,Europe,1791,631,0.8176922908478764
2019-12-30,Nigeria,Africa,1709,1181,0.7360995091529514
2019-12-30,Mexico,North America,1669,882,0.9633950553078725
2020-01-06,Iran,Asia,234010,63732,41.65152022416234
2020-01-06,United States,North America,232935,76379,18.92775348182722
2020-01-06,Iraq,Asia,86936,29004,14.63092741655711
2020-01-06,Ukraine,Europe,29270,9796,3.6214088861469986
2020-01-06,Australia,Oceania,28763,7564,3.1616774924791176
2020-01-06,United Kingdom,Europe,26358,9532,1.951026412489731
2020-01-06,Canada,North America,22337,6220,1.0169851560225587
2020-01-06,India,Asia,16356,9457,1.4382808438241725
2020-01-06,Russia,Europe,12700,5845,2.8590425147440945
2020-01-06,Israel,Asia,10394,5164,0.944062612557181
2020-01-06,Syria,Asia,9650,3333,0.9142659804483889
2020-01-06,Mexico,North America,9358,3027,0.6218760541734832
2020-01-06,France,Europe,8548,3729,1.3904386541424694
2020-01-06,Japan,Asia,7651,2452,1.551198502037935
2020-01-06,China,Asia,7517,3426,1.0249259343599206
2020-01-06,Turkey,Asia,6576,2670,1.16963508610048
2020-01-06,Germany,Europe,6184,2277,0.5978499489551551
2020-01-06,Pakistan,Asia,5693,3237,0.5044233535350431
2020-01-06,Nigeria,Africa,5270,3794,0.7544909788965511
2020-01-06,Kenya,Africa,5171,2512,1.8611986205590696
2020-01-06,Libya,Africa,4913,2535,2.176845627921416
2020-01-06,Lebanon,Asia,4837,1669,0.49342349972823346
2020-01-06,Afghanistan,Asia,4702,1663,0.4086440397883503
2020-01-06,Cyprus,Europe,4458,673,0.20254584607853668
2020-01-06,Saudi Arabia,Asia,3818,1356,0.3768321109609814
2020-01-13,United States,North America,191245,61384,12.368739965957305
2020-01-13,Iran,Asia,61639,22567,17.830724763970707
2020-01-13,Ukraine,Europe,24290,8342,5.062871843959364
2020-01-13,Iraq,Asia,19543,7951,4.798749500649301
2020-01-13,United Kingdom,Europe,19176,7640,3.471696676173131
2020-01-13,Canada,North America,14413,4803,1.1010947411677519
2020-01-13,India,Asia,14321,8228,1.1763032702416183
2020-01-13,Russia,Europe,13496,7262,3.827175913814674
2020-01-13,Australia,Oceania,10747,3930,1.1571531253005134
2020-01-13,China,Asia,9225,3949,2.3003937566195063
2020-01-13,Israel,Asia,8462,4785,1.358997623691937
2020-01-13,Syria,Asia,8164,3528,2.4785184765776713
2020-01-13,Turkey,Asia,7838,3400,2.6938498920683838
2020-01-13,France,Europe,6566,3161,3.0324805924523135
2020-01-13,Libya,Africa,6333,2836,3.729497716719964
2020-01-13,Pakistan,Asia,6102,3170,1.0018052331899212
2020-01-13,Germany,Europe,5945,2482,0.985012931434446
2020-01-13,Mexico,North America,5918,2655,1.2444413505872343
2020-01-13,Saudi Arabia,Asia,5233,1540,0.426545569716422
2020-01-13,Lebanon,Asia,4831,2105,3.124125104131186
2020-01-13,Egypt,Africa,4735,1722,0.6480382472371605
2020-01-13,Nigeria,Africa,4219,3341,0.8180644600924305
2020-01-13,Spain,Europe,3148,1898,1.1422535143776058
2020-01-13,Afghanistan,Asia,3089,1071,0.4417541486349963
2020-01-13,Philippines,Asia,2990,1659,1.2767256788670354
2020-01-20,United States,North America,195877,58767,16.833223355878975
2020-01-20,China,Asia,23922,8406,9.645039260478635
2020-01-20,United Kingdom,Europe,20872,6880,2.64565914904265
2020-01-20,Iraq,Asia,19676,6896,7.496811318094839
2020-01-20,Iran,Asia,17151,7352,3.4125422348662675
2020-01-20,Ukraine,Europe,15213,5288,2.1246756218904217
2020-01-20,Australia,Oceania,13513,3834,1.2428419735304794
2020-01-20,Russia,Europe,13407,6985,4.201766680646414
2020-01-20,Canada,North America,12615,4279,0.8355956794470509
2020-01-20,India,Asia,10389,6338,0.8895382570033005
2020-01-20,Israel,Asia,8596,4170,1.6278601335234972
2020-01-20,Germany,Europe,7545,3180,2.5576903104581183
2020-01-20,Mexico,North America,6966,3267,1.2352816606700907
2020-01-20,Nigeria,Africa,6489,4621,1.1372769117809485
2020-01-20,Syria,Asia,6048,2960,2.3794892961377894
2020-01-20,Turkey,Asia,5883,2649,1.9533384901895996
2020-01-20,France,Europe,5400,2716,2.3904088780640556
2020-01-20,Saudi Arabia,Asia,4276,1684,0.7780596409770878
2020-01-20,Poland,Europe,3895,1352,0.852263813665578
2020-01-20,Brazil,South America,3159,1609,1.2544445636330428
2020-01-20,Spain,Europe,3116,1574,1.0862048419564467
2020-01-20,Bangladesh,Asia,3067,1542,1.3313924315015186
2020-01-20,Pakistan,Asia,3067,2115,0.5830396006138147
2020-01-20,Italy,Europe,2953,1525,0.9198788506457346
2020-01-20,Libya,Africa,2880,1473,1.9184669288695917
2020-01-27,United States,North America,185997,58795,13.850202446215645
2020-01-27,China,Asia,79559,24421,20.67716006304284
2020-01-27,United Kingdom,Europe,35981,10451,6.624105628719405
2020-01-27,Israel,Asia,26559,9779,6.49286897324265
2020-01-27,India,Asia,17670,9240,1.411958033968945
2020-01-27,Russia,Europe,15032,8223,3.5157131017817367
2020-01-27,Ukraine,Europe,13439,5236,1.655121213792459
2020-01-27,Germany,Europe,10811,2879,1.3469638830667963
2020-01-27,Iraq,Asia,10641,4430,3.0658125562016982
2020-01-27,Australia,Oceania,10473,3616,1.086033109353178
2020-01-27,Iran,Asia,9016,3971,1.432333944094384
2020-01-27,Canada,North America,8827,3159,0.38959641898925845
2020-01-27,France,Europe,7632,3590,2.3986551442912076
2020-01-27,Syria,Asia,7090,4009,3.043706989062256
2020-01-27,Nigeria,Africa,6428,4364,0.8497462465764692
2020-01-27,Japan,Asia,5976,2178,0.8145321369567537
2020-01-27,Afghanistan,Asia,5960,2418,1.2548304952827174
2020-01-27,Pakistan,Asia,5864,3239,0.7974468096054195
2020-01-27,Mexico,North America,5742,2465,0.9945757833492804
2020-01-27,South Korea,Asia,5602,1247,0.5784044981207648
2020-01-27,Indonesia,Asia,3845,1825,1.2219173300970432
2020-01-27,Turkey,Asia,3828,2059,0.9388355667363691
2020-01-27,Italy,Europe,3392,1923,1.460285013922764
2020-01-27,Philippines,Asia,3331,1484,0.5685667958173205
2020-01-27,Spain,Europe,3180,1576,0.7752822712123505
2020-02-03,United States,North America,206869,61993,13.923196387771775
2020-02-03,China,Asia,47196,16561,15.008767277874682
2020-02-03,United Kingdom,Europe,33266,9946,4.538787192448274
2020-02-03,Syria,Asia,19840,8854,5.2514484388326945
2020-02-03,Thailand,Asia,18562,3402,5.220464443264322
2020-02-03,Israel,Asia,17048,9133,6.894344645685618
2020-02-03,Russia,Europe,13961,7799,3.318177573611312
2020-02-03,Ukraine,Europe,13908,4892,1.7332630382399332
2020-02-03,India,Asia,13191,7783,1.1951246155805637
2020-02-03,Turkey,Asia,12946,6045,3.6589057776475604
2020-02-03,Australia,Oceania,12415,3349,0.8163854601734495
2020-02-03,Canada,North America,11198,3677,0.5932917486809443
2020-02-03,Iran,Asia,9634,4512,1.834309166741245
2020-02-03,Nigeria,Africa,8024,4843,0.8754025318257509
2020-02-03,Iraq,Asia,6697,2943,2.4301629167326952
2020-02-03,France,Europe,5961,2785,2.1901873745956757
2020-02-03,Mexico,North America,5448,2448,0.7091508295782016
2020-02-03,Philippines,Asia,5272,1502,0.7127420512746797
2020-02-03,Pakistan,Asia,5245,2712,0.7282389808242932
2020-02-03,Afghanistan,Asia,4999,1964,0.9617587112649533
2020-02-03,Japan,Asia,4255,1410,0.8332173707701889
2020-02-03,Jordan,Asia,4135,869,0.49319364912672825
2020-02-03,Ireland,Europe,3939,1035,0.4762136659394636
2020-02-03,Spain,Europe,3691,1698,1.087536214701932
2020-02-03,Italy,Europe,3662,1897,1.1079122325497173
2020-02-10,United States,North America,185198,59818,11.895942562858966
2020-02-10,United Kingdom,Europe,23270,8182,3.9620560399815696
2020-02-10,China,Asia,23005,10301,9.560338673499238
2020-02-10,Syria,Asia,21569,9602,6.976142149557147
2020-02-10,Russia,Europe,17733,8959,6.4740887547872354
2020-02-10,Turkey,Asia,12985,6570,3.915156106297005
2020-02-10,India,Asia,12188,7310,1.23550298259647
2020-02-10,Australia,Oceania,11389,3429,1.0129857503415256
2020-02-10,Iran,Asia,10049,4612,2.578026856326586
2020-02-10,Canada,North America,9749,3582,0.5473567293064949
2020-02-10,Israel,Asia,9248,5032,1.9566500561047777
2020-02-10,Mexico,North America,7012,2881,1.3050658470817105
2020-02-10,Nigeria,Africa,6671,4748,1.5194333467948025
2020-02-10,France,Europe,6266,2700,2.031299625746391
2020-02-10,Italy,Europe,6246,2339,1.4755999784462255
2020-02-10,Iraq,Asia,6117,2774,2.4713461401414407
2020-02-10,Germany,Europe,5855,2557,1.87859504330364
2020-02-10,Afghanistan,Asia,5832,2207,1.1523435614066868
2020-02-10,Ukraine,Europe,5725,3525,1.0151557325625888
2020-02-10,Pakistan,Asia,5398,3017,0.8148801593952709
2020-02-10,Egypt,Africa,4112,1503,0.8145489860152092
2020-02-10,Thailand,Asia,3930,1355,1.3678114116217603
2020-02-10,Japan,Asia,3502,1464,0.6832919225597507
2020-02-10,Spain,Europe,3332,1716,1.178746170284075
2020-02-10,Philippines,Asia,2952,1890,1.1196122685506382
2020-02-17,United States,North America,181730,56822,11.302535301270407
2020-02-17,China,Asia,24816,10115,7.652045477051973
2020-02-17,United Kingdom,Europe,23943,7678,3.097327028603219
2020-02-17,Russia,Europe,22354,10814,5.837063728528742
2020-02-17,Germany,Europe,16187,5911,6.328008555554136
2020-02-17,Syria,Asia,15307,6852,5.160960617039135
